-1.9715e-08 2.0398e-08 -2.0548e-08 1.6573e-07 -1.1462e-07 9.5588e-08 3.1689e-08 7.8084e-08 9.1424e-08 -3.3863e-08 -2.6834e-08 2.4914e-07 -8.2449e-09 9.0238e-08 1.0045e-07 -8.3744e-08 1.7288e-07 8.5912e-09 1.8169e-07 2.9917e-08 6.4028e-07 6.8375e-06 4.8923e-08 -2.7124e-07 1.8144e-07 -1.4902e-07 -2.2213e-07 3.6873e-07 -2.3917e-07 1.5488e-07 7.6563e-08 2.0202e-07 5.3104e-08 1.2864e-07 -2.9522e-08 1.532e-07 -3.8533e-10 -9.6723e-08 8.2294e-08 -1.5092e-07 -1.2849e-07 -5.1353e-08 3.5838e-06 4.1974e-08 -3.3821e-08 -5.0865e-09 4.4595e-08 -1.363e-07 -1.7146e-07 -4.2787e-09 6.2194e-08 -1.2704e-07 9.9211e-08 5.3926e-09 -3.2516e-07 2.3159e-07 4.7039e-09 -1.1889e-08 -3.4335e-08 -2.0681e-07 3.2598e-07 -1.6252e-07 1.5266e-07 -4.6102e-08
-7.2516e-08 -1.3879e-08 -1.2192e-07 7.4764e-08 -3.0255e-08 -7.1422e-08 -5.1869e-08 -2.9056e-07 -1.712e-07 -1.1224e-07 4.2643e-07 1.2059e-06 2.0386e-06 3.2974e-08 1.1036e-07 -9.2928e-08 1.2251e-06 -4.1685e-07 6.0407e-08 -3.8405e-07 1.5151e-07 1.2824e-06 3.5114e-07 -1.8042e-07 -1.1683e-07 1.1825e-05 2.4717e-05 1.6221e-08 -2.5061e-07 3.7493e-07 3.6673e-05 1.5777e-05 7.234e-05 -2.4623e-07 1.7423e-07 -5.9846e-07 -3.4185e-07 2.3151e-05 6.9039e-05 2.1295e-05 -1.2002e-07 -1.5371e-07 8.5925e-06 5.4553e-06 -1.4286e-07 -1.4501e-07 3.7695e-07 -2.896e-07 1.2639e-06 -2.4116e-07 3.4849e-07 5.0829e-07 2.2325e-07 -1.462e-07 -2.1968e-08 -5.4629e-08 2.0038e-07 -3.0647e-07 3.7439e-07 -6.2677e-07 3.3849e-07 -9.0659e-08 -7.1912e-08 2.0918e-08
1.8387e-07 1.0323e-07 7.2471e-08 -3.0149e-08 2.549e-07 -4.4549e-07 3.5062e-07 1.3637e-07 -9.1458e-08 6.3554e-06 1.0488e-06 1.4945e-07 9.656e-08 -2.3713e-07 2.5586e-06 -5.0184e-07 5.7069e-07 -3.2051e-07 4.0258e-05 4.32e-06 0.00012082 0.00028824 0.00018027 9.1752e-05 4.5962e-05 0.00067232 0.0013465 0.001099 0.0010405 0.00017724 0.00065641 0.00090539 0.00088574 0.0005108 0.00083633 0.00050882 0.00065097 0.0014128 0.0015525 0.00062039 4.1286e-05 0.00013935 0.0002853 0.00024775 5.1486e-05 4.5773e-06 3.5031e-05 -3.8152e-07 2.0427e-07 1.8259e-06 9.4498e-07 -2.494e-07 5.885e-08 2.5152e-06 6.6221e-09 -1.5445e-07 1.5795e-07 -3.7108e-07 4.0971e-07 -1.5671e-07 7.3061e-08 -3.5931e-08 2.2991e-07 6.0638e-09
-6.2487e-08 -1.2361e-08 -2.6409e-08 3.7243e-08 1.9644e-07 -8.6895e-08 3.1714e-08 7.9675e-08 4.6929e-08 6.9523e-08 -7.2545e-08 -4.9695e-07 8.6665e-06 -9.7792e-08 -8.3083e-08 5.7151e-06 6.9721e-05 0.00010895 0.00039346 0.0003909 0.00040335 0.0013899 0.0012142 0.0010598 0.00030333 8.9816e-05 0.00046586 0.00060346 0.00059338 -5.8508e-08 0.00030807 0.00038792 0.00035448 0.00028771 0.00043729 0.00031614 0.0003513 0.00058226 0.00033743 -6.4584e-07 0.00067662 0.0013373 0.0011046 0.001022 0.00024506 0.00048961 0.00039496 8.9888e-05 2.2071e-05 -4.5766e-07 2.2524e-07 3.4373e-06 1.0595e-07 -1.8423e-07 1.9868e-06 1.0493e-07 -1.3643e-07 7.9312e-08 -2.5527e-07 -1.1348e-08 -9.6772e-08 -1.2845e-07 -3.9543e-07 6.1048e-08
-9.3666e-08 4.9828e-08 1.2654e-07 6.5555e-08 -1.022e-07 8.9587e-08 2.3052e-07 -1.2951e-07 1.2932e-06 3.3769e-07 1.6758e-06 1.9033e-06 -3.5341e-07 1.3665e-07 3.7473e-05 0.00023915 0.00078202 0.00075702 0.00084471 0.0020303 0.00045235 0.00015982 1.1615e-05 0.00059792 0.001365 0.00092724 0.00048588 0.00061714 0.00082282 0.0002159 0.00045653 0.00056344 0.00044501 0.00037784 0.00066834 0.0006634 0.00061861 0.0008528 0.00058478 0.00099774 0.0013886 0.00063244 2.6188e-06 0.00011529 0.0013723 0.0021704 0.0010668 0.00048768 0.00038731 0.0001587 8.2491e-06 1.4438e-07 8.3613e-08 7.4994e-06 -7.8088e-08 3.5139e-06 -2.4581e-08 6.2463e-08 -8.3022e-08 1.2528e-07 5.9991e-08 7.3382e-08 1.1339e-07 -8.5637e-08
2.0838e-08 1.1224e-07 -1.3658e-07 -1.2922e-07 -4.7844e-08 7.1796e-08 1.4503e-07 4.7166e-07 -1.7759e-09 -6.9103e-07 5.2698e-07 2.9498e-07 6.0358e-05 8.3161e-05 0.0003808 0.00087402 0.0016686 0.0010948 2.0107e-07 -1.151e-06 0.0010378 0.0007889 0.00030522 0.00027003 0.0010948 0.0009365 0.00088387 0.00085415 0.00080167 0.00052816 0.00044945 0.00061016 0.00046903 0.00035027 0.00052966 0.00057161 0.00075252 0.0010549 0.00090787 0.00092971 0.0010979 0.00030573 2.5842e-05 0.00032016 -3.515e-07 -3.4198e-07 0.00073899 0.00075811 0.00093534 0.00058534 0.00030364 8.5742e-05 -1.7896e-07 1.0456e-07 4.4255e-06 -1.6952e-07 1.0204e-07 -1.2079e-07 -5.8086e-08 1.1216e-07 1.7654e-08 -2.2701e-07 -2.4671e-07 1.9785e-07
-8.232e-08 -1.1354e-07 1.1379e-07 7.9914e-08 -3.0959e-08 -1.5169e-07 -1.1142e-07 5.071e-07 2.8494e-06 3.1848e-06 5.5528e-08 0.00017474 0.0006358 0.00048809 0.00086239 0.0006814 2.0449e-07 -1.3251e-07 0.00035822 0.00045247 0.0010434 0.00081796 0.00089149 0.00018106 0.00028847 0.00026204 0.00033017 0.00028747 0.00018986 0.000207 0.00010513 0.00018923 0.00011022 8.6328e-05 9.8117e-05 0.00010215 0.00021663 0.00025884 0.00032439 0.00019882 0.00033125 0.00013839 0.00033262 0.00043395 0.00069484 0.00016349 -1.3666e-07 0.0001147 0.00037617 0.00017317 0.0008119 0.00032596 9.4633e-05 1.3944e-05 -5.3107e-07 -1.2244e-07 -4.3245e-08 -1.5741e-07 -4.2963e-08 7.328e-08 -2.7263e-07 1.8479e-07 1.3496e-07 -1.3726e-07
-8.1475e-08 -9.5016e-08 -2.4284e-07 -9.909e-08 -8.9976e-09 1.4776e-07 8.438e-08 3.1653e-07 -1.6891e-07 1.0268e-06 0.00013716 0.0009101 0.0015786 0.0011511 6.2913e-07 -5.8462e-07 0.00028113 0.00012838 0.00060625 0.0011263 0.00062747 0.0001951 0.00049215 7.0713e-05 1.8249e-05 3.5095e-05 3.3086e-05 2.8369e-05 1.0377e-05 1.0563e-05 -5.0811e-07 2.7953e-06 -5.0636e-07 2.1144e-07 -1.0947e-06 -3.8023e-07 1.2941e-05 1.8561e-05 3.1113e-05 2.0029e-05 2.393e-05 8.6158e-05 0.0001665 0.00022372 0.00071702 0.00082576 0.00072017 0.00023974 -9.1144e-07 5.9367e-06 0.00042634 0.00034816 0.00077237 0.00034528 4.5349e-05 3.8232e-07 -4.2123e-07 1.3177e-07 -1.7414e-07 4.1968e-08 2.5388e-07 -2.8768e-07 -2.8075e-07 1.0408e-07
7.2449e-08 3.9111e-07 -1.115e-07 3.666e-07 -2.3413e-07 -9.3877e-08 -2.4516e-07 4.9738e-07 2.7208e-05 0.0002066 0.00072042 0.0012919 0.00042626 0.00012351 0.00029787 0.00034483 0.00063181 0.00034505 0.00034344 0.00069626 0.00018343 4.2151e-06 9.4663e-05 8.7213e-08 6.8777e-07 3.3983e-07 -3.3429e-07 -3.0813e-07 6.6692e-07 5.6493e-07 1.8112e-06 5.2985e-06 3.9743e-06 2.8594e-07 2.4253e-06 7.2479e-07 6.4861e-07 5.7481e-08 5.3863e-07 2.8494e-07 5.1778e-07 2.4846e-07 3.1928e-05 3.6191e-05 0.00023152 0.0004956 0.0009316 0.00090094 0.00042616 0.00058638 0.00057432 0.00042791 0.0017892 0.0012421 0.00046587 2.8883e-05 -3.0873e-07 1.1467e-08 -2.7702e-08 -4.6125e-07 -1.9359e-07 7.9313e-08 5.061e-07 -1.8135e-08
-1.3261e-07 -2.335e-07 -1.2163e-07 -3.0863e-07 1.1118e-07 -2.3279e-07 -7.5365e-08 9.2128e-06 0.00034185 0.00082416 0.0014537 0.00065701 0.00053993 0.00077748 0.00074945 0.00061127 0.0004343 0.00023395 7.9988e-05 0.00012837 1.051e-05 -7.2434e-07 8.0943e-07 -8.0326e-07 -3.9707e-08 -7.2174e-07 1.0044e-06 -1.1681e-06 1.5841e-07 -4.9422e-07 3.5116e-07 -1.7351e-06 1.9947e-07 -7.4249e-07 3.4756e-07 -1.326e-06 1.2187e-07 -9.5736e-07 2.766e-07 -1.5359e-06 5.5634e-07 -6.3347e-08 2.6477e-07 -7.1757e-07 1.4867e-05 9.0935e-05 0.00031973 0.00047132 0.00058364 0.0010237 0.00046964 0.00047268 0.00040223 0.00057215 0.0013456 0.00047401 -1.8524e-07 2.448e-07 -3.6014e-07 1.5012e-07 -1.544e-07 4.9139e-07 -7.4662e-07 2.9099e-07
