 # X T 
   0.00000000       1.8866827273771391E-006
   9.99999978E-03   1.3331183298902076E-006
   1.99999996E-02   1.9126092970889328E-006
   2.99999993E-02   8.1725116125669466E-006
   3.99999991E-02   1.7949314994645927E-005
   5.00000007E-02   3.6166146121251227E-005
   5.99999987E-02   5.7505541787728422E-005
   7.00000003E-02   8.2922298493163106E-005
   7.99999982E-02   1.5030183448926158E-004
   9.00000036E-02   2.5862817072056334E-004
  0.100000001       3.7272640821626915E-004
  0.109999999       5.4538733250789236E-004
  0.119999997       7.6844583311684817E-004
  0.129999995       1.0371331000757782E-003
  0.140000001       1.3458325731729806E-003
  0.150000006       1.6773963725235882E-003
  0.159999996       2.0080705371431514E-003
  0.170000002       2.3096976521598273E-003
  0.180000007       2.5524145807812753E-003
  0.189999998       2.7100973505579952E-003
  0.200000003       2.7648040111483410E-003
  0.209999993       2.7100964887658077E-003
  0.219999999       2.5524203899337161E-003
  0.230000004       2.3096967492264794E-003
  0.239999995       2.0080951256337418E-003
  0.250000000       1.6774141853173057E-003
  0.259999990       1.3458032299369423E-003
  0.270000011       1.0371810664775657E-003
  0.280000001       7.6831766443541914E-004
  0.289999992       5.4501538316919888E-004
  0.300000012       3.7334934722419968E-004
  0.310000002       2.5892838134269425E-004
  0.319999993       1.4993054096795896E-004
  0.330000013       8.2401837890726324E-005
  0.340000004       5.7723629411336665E-005
  0.349999994       3.6414881704803129E-005
  0.360000014       1.8138269325016134E-005
  0.370000005       8.1461847853370321E-006
  0.379999995       1.8433160359662395E-006
  0.389999986       1.1204923784685479E-006
  0.400000006       1.1940046419810765E-006
  0.409999996       9.2865966874046574E-007
  0.419999987       4.5751641821223423E-007
  0.430000007       6.8622601187326154E-008
  0.439999998       1.8973277741882493E-010
  0.449999988       1.0049120664248632E-010
  0.460000008       2.2923445256144499E-010
  0.469999999       1.0032245718270495E-010
  0.479999989       2.2329950584153024E-010
  0.490000010       1.0036004627472181E-010
  0.500000000       5.7889614134273789E-010
  0.509999990       9.0939196988752989E-010
  0.519999981       9.3221123723883424E-009
  0.529999971       9.9199932885577977E-011
  0.540000021       2.2060361183016643E-007
  0.550000012       1.0389260902978413E-010
  0.560000002       1.1103689755089505E-006
  0.569999993       1.6717596516903529E-006
  0.579999983       4.9601945214832207E-006
  0.589999974       1.2680427620077097E-005
  0.600000024       2.5091991723207828E-005
  0.610000014       5.5968824216509093E-005
  0.620000005       1.1722546203990769E-004
  0.629999995       2.3280212512096356E-004
  0.639999986       4.6638735903468107E-004
  0.649999976       8.6370871853308983E-004
  0.660000026       1.5232535725986224E-003
  0.670000017       2.6138278568875748E-003
  0.680000007       4.3248038664768194E-003
  0.689999998       6.8540734799684404E-003
  0.699999988       1.0426266951956734E-002
  0.709999979       1.5241826040066433E-002
  0.720000029       2.1414638249209673E-002
  0.730000019       2.8907915047229914E-002
  0.740000010       3.7491910745848608E-002
  0.750000000       4.6718566121921892E-002
  0.759999990       5.5931941330731719E-002
  0.769999981       6.4336854688323258E-002
  0.779999971       7.1103114223487612E-002
  0.790000021       7.5499658877515335E-002
  0.800000012       7.7024896124940012E-002
  0.810000002       7.5499667779403992E-002
  0.819999993       7.1103113419097266E-002
  0.829999983       6.4336879921266965E-002
  0.839999974       5.5931972952521294E-002
  0.850000024       4.6718493583416273E-002
  0.860000014       3.7491906838675260E-002
  0.870000005       2.8908004088789900E-002
  0.879999995       2.1414518887308318E-002
  0.889999986       1.5242169509336902E-002
  0.899999976       1.0426025938832774E-002
  0.910000026       6.8538084577130943E-003
  0.920000017       4.3242638467580353E-003
  0.930000007       2.6152620793456708E-003
  0.939999998       1.5230241241659189E-003
  0.949999988       8.6316900811862882E-004
  0.959999979       4.6560243295461554E-004
  0.970000029       2.3435461938502427E-004
  0.980000019       1.1589447479722247E-004
  0.990000010       5.6500499456175871E-005
   1.00000000       2.6510620305410636E-005
