   1.2850018714218310E-006  -1.9656379940867174E-007   4.7694898068757852E-007  -3.9038520271972310E-007   2.0592505175264795E-007  -3.1514115336790111E-006  -4.9521428796507947E-007   2.7928749989170658E-006   2.3390372009093744E-006   2.8992993379715475E-007   5.4952216543791416E-006   3.3954824220726889E-006   5.7760644492468870E-006   7.6735705893817760E-006   1.0047612200346980E-005   8.0234726201390927E-006   8.4352160635671433E-006   1.2160518620596794E-005   3.8792769414987164E-006   9.4696825131838008E-006   1.1186051303186857E-005   6.5282316462948711E-006  -5.8610982829118191E-006  -6.0363721027953641E-006  -8.9721772060669994E-006   2.5161386498992464E-006   2.9420997994102146E-006  -7.2593111942885027E-006  -7.2615764976231433E-007   2.4834584509983713E-006  -9.4281585109288193E-006   4.9067717001776789E-007   0.0000000000000000     
   2.3232911475853239E-006  -1.0643861013720088E-006   4.7719005536110222E-006   4.1998605589940259E-006  -9.6204547791250665E-007  -2.9246705574922725E-007   1.4828709692075163E-008   6.9556489096410155E-007  -1.4310719303974706E-006  -1.6761772543334491E-006   4.4371131233562482E-006   6.5656604901866277E-006   7.6518235330883708E-006   9.9202826360974874E-006   1.3080152483291947E-005   1.5945646653839170E-005   1.4880030667785604E-005   1.4571724275368921E-005   1.8799474840590758E-005   1.6828367867429561E-005   1.2374143278716564E-005   1.5639330101573389E-005   2.0893543860774549E-005   1.1457756439188703E-005   1.5722959890167398E-005   1.6203683674160759E-005  -3.8400914875919075E-006  -5.0632883358674651E-006   6.3328630114711423E-006  -7.5755748581516714E-006  -4.8927471244700372E-007   8.1605853039978486E-007   0.0000000000000000     
  -4.3691206828348361E-007  -2.9998509073522026E-007  -1.1005800233150208E-006   2.3966696408076347E-006   4.4815691632907140E-006   4.7968754604038663E-006   4.7540824278181439E-006  -3.2881888426356589E-006   2.4239243066602970E-006   4.8490598109437357E-006   1.3800104693695133E-005   6.0231091367428056E-006   1.0059115150319226E-005   1.7003245090436193E-005   2.2664456160992780E-005   2.0444245093161413E-005   2.6142605849360329E-005   2.6055257829435675E-005   2.8209753235786099E-005   2.3987814593699236E-005   2.8204386226711091E-005   1.8741277178718151E-005   1.2879813620424282E-005   1.4317131445572866E-005   2.6914759584607334E-005   9.2817918200973539E-006   1.0984921839682904E-006  -1.1683790766894709E-006  -6.3306174549828022E-006  -4.6777922488392607E-006  -2.9908640585920814E-006   6.2430899189853615E-007   0.0000000000000000     
   1.9513747906455978E-006   3.7305156249725472E-006   1.0600487126273868E-006  -4.4767500780421457E-007   4.9262229781123198E-007   3.5615553391658312E-007  -4.6267200671399774E-006   8.1847848767200049E-006   8.2795090329150588E-006   9.5848816728985689E-006   1.2564697144563254E-005   1.8570999389624818E-005   2.7903323424205861E-005   2.4070136733863081E-005   3.4011950567133595E-005   3.5511929730839767E-005   4.2481310287749720E-005   4.0818812828108208E-005   4.2651545627503589E-005   4.4075771176116164E-005   4.0412178263894083E-005   4.2360105218038086E-005   3.8586560086691503E-005   2.6348175862701601E-005   2.1883287597044927E-005   2.0040903952471952E-005   1.6330612823061649E-005   4.3092306578779656E-006  -7.1171400258305637E-007  -2.6240931587077701E-006   1.4385834943981295E-006  -7.9809853059602803E-006   0.0000000000000000     
  -1.8674828469786218E-006   1.8589944217474622E-006   2.1415030490927168E-006   9.9694729839264854E-006  -3.2191016780742041E-006  -8.2236106965781044E-006   7.2317662610961394E-006   3.8924565913288963E-006   9.4923014788335255E-006   1.9401201784905499E-005   2.1576542246096723E-005   3.0815665154299243E-005   3.7458890087687786E-005   4.7140457254458444E-005   5.5455119646820822E-005   5.8444384615806839E-005   6.7644159956016848E-005   6.7592227232948616E-005   7.0302484774656309E-005   6.6822265239710653E-005   6.3138142868527627E-005   6.0104202678054880E-005   4.8534939540032613E-005   4.8456357044439687E-005   4.1037537186437192E-005   3.2605862121869625E-005   1.9711794096558334E-005   1.5769155833635293E-005   1.1886091035720884E-005   4.1923479540087217E-006   9.2557434206487736E-006   4.7574382049747101E-006   0.0000000000000000     
  -1.7491397926911296E-006   3.2198870994275278E-006  -1.6109837125800775E-006  -1.5158412040175373E-006  -1.5483963369994033E-006   5.9121185828762738E-006   1.1734441724978586E-005   8.6485668496467037E-006   1.7981581877412189E-005   2.7889877642070784E-005   3.8378809759249160E-005   5.1329406927986820E-005   6.2497476676116041E-005   7.6896045563519080E-005   8.5984038813880734E-005   9.9475261523043298E-005   1.0214552056212954E-004   1.0866223538775777E-004   1.0868228602499194E-004   1.0598828530000239E-004   1.0220840728220378E-004   9.2262125485857455E-005   8.4940505561515906E-005   7.1723401485180392E-005   5.9732228206884349E-005   4.7224276253765395E-005   3.7421043823104711E-005   2.7159616810628403E-005   2.1942310171794191E-005   1.8582235241598129E-005  -6.7445965043760468E-006   2.2934603937203299E-006   0.0000000000000000     
   2.3661782801205564E-006   2.5741817154010973E-006  -3.7935254000469201E-006   2.2228203014309801E-006   2.9179616475982532E-006   7.9434301517344799E-006   1.1192051113821540E-005   2.3282679888265836E-005   3.5392332084127967E-005   4.6083500191730184E-005   6.5346272183269380E-005   8.2487707162751911E-005   1.0322874141524838E-004   1.2258860609737156E-004   1.4125158447569032E-004   1.5602098381779236E-004   1.6517281508585382E-004   1.7254723842876198E-004   1.7033888942884586E-004   1.6804188064895858E-004   1.5480742069234866E-004   1.4368038032323179E-004   1.2718131782556516E-004   1.0916385053128451E-004   9.1715555392598880E-005   7.4924085611272821E-005   5.9959005924797463E-005   4.2716397774939637E-005   3.2481045244760415E-005   2.0355075320183952E-005   6.5775731974904842E-006   8.0708269097733385E-006   0.0000000000000000     
  -8.5501127003006563E-007   9.1619339200566419E-007   5.5005457842804096E-006   2.2988073982459236E-006   5.0550851721945644E-006   1.4500080632974048E-005   1.9675288290197874E-005   3.4052324877503085E-005   4.9349322451391832E-005   7.6237488800776570E-005   1.0008692647455880E-004   1.3249291649844539E-004   1.6292259235482122E-004   1.9477378961857373E-004   2.2163850925392727E-004   2.4455129713901594E-004   2.5874496718327568E-004   2.6629851266276244E-004   2.6564349439147880E-004   2.5565004792162100E-004   2.3975409489683503E-004   2.1854429057561008E-004   1.9197808314389315E-004   1.6610337792029924E-004   1.3751318971997332E-004   1.1142054396760760E-004   8.3098323657539432E-005   6.8283234261900551E-005   4.1550764498635662E-005   3.3331900725157671E-005   2.7102780056257238E-005   1.4634554694461104E-006   0.0000000000000000     
   2.3788636277178038E-007  -1.1320659466549378E-006   1.1249134878346990E-005   2.2085868023331928E-006   1.1185241036007879E-005   1.8277803775993064E-005   3.1951115933501337E-005   5.3155558352990852E-005   7.9297975313117185E-005   1.1333189074201734E-004   1.5431033680719309E-004   2.0170063462266312E-004   2.4942497492769640E-004   2.9667105158531786E-004   3.3992142125322287E-004   3.7212429310406271E-004   3.9753637780062654E-004   4.0728376487087197E-004   4.0459828465177843E-004   3.8992503645046169E-004   3.6355088623366618E-004   3.2944272163750208E-004   2.8884130068060424E-004   2.4640458307105209E-004   2.0310301341333318E-004   1.6304871627297062E-004   1.2927152005551387E-004   9.4780872964121723E-005   7.2823864501426002E-005   4.7920739641999126E-005   2.6507050783941257E-005   1.0934767160150590E-005   0.0000000000000000     
   5.4289590038587441E-007   4.0625835903865786E-007   5.4144950509245941E-006   1.2093013849562425E-005   1.5605598293123967E-005   2.8505390628024436E-005   4.4751142197144405E-005   7.6789823062090989E-005   1.1256947953330572E-004   1.6264752656676442E-004   2.2476053967828821E-004   2.9329159894161066E-004   3.6679578569502488E-004   4.3819295402423760E-004   5.0265153775282741E-004   5.5602079608277550E-004   5.9278698112101862E-004   6.0903978814412225E-004   6.0681919625174639E-004   5.8346232073534256E-004   5.4293026916837461E-004   4.9056438252266532E-004   4.2818757474941165E-004   3.6263404570500453E-004   2.9829473045965180E-004   2.3759716806502176E-004   1.8477414776109182E-004   1.3693157516364473E-004   9.8798726651383337E-005   6.8315500326766466E-005   4.4581031066190499E-005   2.5039961533396048E-005   0.0000000000000000     
