 # X Y F 
   0.00000000       0.00000000      -4.5820523091838297E-008
   7.87401572E-03   0.00000000       1.9118762081828711E-008
   1.57480314E-02   0.00000000       2.0558421224645335E-009
   2.36220472E-02   0.00000000       1.0844277930904545E-008
   3.14960629E-02   0.00000000      -9.7636609386140603E-008
   3.93700786E-02   0.00000000       7.1816428821796927E-008
   4.72440943E-02   0.00000000      -4.1450469047858458E-008
   5.51181100E-02   0.00000000       5.7160931852335578E-008
   6.29921257E-02   0.00000000      -3.2026185182269633E-008
   7.08661452E-02   0.00000000      -3.6599499023402990E-008
   7.87401572E-02   0.00000000       8.5654133589771161E-008
   8.66141766E-02   0.00000000      -8.9113528019558978E-008
   9.44881886E-02   0.00000000       4.9784752402298880E-008
  0.102362208       0.00000000      -4.0662976478490597E-008
  0.110236220       0.00000000      -6.7468972389703313E-008
  0.118110240       0.00000000      -9.0140234132226621E-008
  0.125984251       0.00000000      -1.5587945190017121E-008
  0.133858263       0.00000000      -1.2788134046414836E-008
  0.141732290       0.00000000      -9.0337314275300800E-009
  0.149606302       0.00000000      -1.4865342062815676E-008
  0.157480314       0.00000000      -3.7170720763488340E-008
  0.165354326       0.00000000       3.0015842420084820E-009
  0.173228353       0.00000000      -2.2708924044067426E-008
  0.181102365       0.00000000      -7.9972004131133073E-009
  0.188976377       0.00000000       2.3050319615332293E-008
  0.196850389       0.00000000      -5.7722263150844488E-009
  0.204724416       0.00000000       1.4141205637175009E-008
  0.212598428       0.00000000      -2.4075260942896992E-008
  0.220472440       0.00000000       2.1302337217846011E-008
  0.228346452       0.00000000      -7.5169753919477513E-008
  0.236220479       0.00000000       6.9618846339978823E-010
  0.244094491       0.00000000       2.5963037241373302E-009
  0.251968503       0.00000000      -3.4346230171829933E-008
  0.259842515       0.00000000       2.8479908491714850E-008
  0.267716527       0.00000000      -4.3792904511074947E-008
  0.275590539       0.00000000       3.5677341709909849E-008
  0.283464581       0.00000000      -4.6450170076922924E-008
  0.291338593       0.00000000      -7.2054471917468190E-010
  0.299212605       0.00000000      -2.1330420833736070E-008
  0.307086617       0.00000000      -3.5960476378285813E-008
  0.314960629       0.00000000       1.4799457709367932E-008
  0.322834641       0.00000000      -1.6064027233849531E-008
  0.330708653       0.00000000      -1.4808427196697064E-008
  0.338582665       0.00000000      -1.1054611285795984E-009
  0.346456707       0.00000000      -4.4932661686604666E-008
  0.354330719       0.00000000       5.2623852038392213E-008
  0.362204731       0.00000000      -5.7682138724850672E-008
  0.370078743       0.00000000       1.6605649517166492E-008
  0.377952754       0.00000000      -1.6393436560414322E-008
  0.385826766       0.00000000       1.9052984212966809E-009
  0.393700778       0.00000000      -1.2547620367614176E-008
  0.401574790       0.00000000      -2.0282239776611170E-008
  0.409448832       0.00000000      -2.7083036097374626E-008
  0.417322844       0.00000000       1.5220305591598517E-008
  0.425196856       0.00000000      -5.7577640996436767E-008
  0.433070868       0.00000000       3.9164472390479645E-008
  0.440944880       0.00000000      -7.0937363385860355E-008
  0.448818892       0.00000000       3.9299513881152905E-008
  0.456692904       0.00000000      -4.8174261841267405E-008
  0.464566916       0.00000000       2.9440186501125577E-009
  0.472440958       0.00000000      -3.1387554494167114E-008
  0.480314970       0.00000000      -1.3416474175475110E-008
  0.488188982       0.00000000       8.6697192697232051E-009
  0.496062994       0.00000000      -4.1406262855687756E-008
  0.503937006       0.00000000       1.8022493455283633E-008
  0.511811018       0.00000000       3.6810363926707550E-009
  0.519685030       0.00000000      -1.7600287598087980E-008
  0.527559042       0.00000000      -1.0531602033335242E-008
  0.535433054       0.00000000       2.5580500766890278E-008
  0.543307066       0.00000000      -6.8023927375069300E-008
  0.551181078       0.00000000       9.7036819440562776E-008
  0.559055090       0.00000000      -9.3768889199766558E-008
  0.566929162       0.00000000       7.2988886670083598E-008
  0.574803174       0.00000000      -2.0200561276291777E-008
  0.582677186       0.00000000      -1.6867142013775731E-008
  0.590551198       0.00000000       2.1126848077327387E-008
  0.598425210       0.00000000      -2.3815578397529107E-008
  0.606299222       0.00000000       2.9731057667976996E-008
  0.614173234       0.00000000       1.4691383632006185E-009
  0.622047246       0.00000000      -6.4425687329391220E-009
  0.629921257       0.00000000      -2.9075476707541920E-009
  0.637795269       0.00000000       1.9738110414149553E-008
  0.645669281       0.00000000      -4.4034439749485702E-008
  0.653543293       0.00000000       4.0645568873068219E-008
  0.661417305       0.00000000      -1.8846736906572440E-008
  0.669291317       0.00000000       5.0374141930730973E-008
  0.677165329       0.00000000      -4.9490705594916917E-008
  0.685039341       0.00000000       1.1420623771196285E-007
  0.692913413       0.00000000      -7.2169845999069098E-008
  0.700787425       0.00000000       6.8080559651270015E-008
  0.708661437       0.00000000      -1.4969486472670754E-008
  0.716535449       0.00000000       6.0385415689891794E-010
  0.724409461       0.00000000      -1.5482153947589547E-008
  0.732283473       0.00000000       1.5121196660835346E-008
  0.740157485       0.00000000      -7.0280436883239713E-008
  0.748031497       0.00000000       1.2527264877133777E-007
