 # X Y F 
   2.0102181390446971E-004   2.0106101234626390E-004   2.0020289516500312E-004   1.9924617995759560E-004   1.9899389940095588E-004   1.9959435731699981E-004   2.0030301770316514E-004   2.0136446162392281E-004   2.0334960778906641E-004   2.0290427988787062E-004   2.0182489282532891E-004   2.0305489400975410E-004   2.0450757958909903E-004   2.0454614893529848E-004   2.0153440617697724E-004   1.9786698486316215E-004   1.9412560759048009E-004   1.9106105803439290E-004   1.8994180771873570E-004   1.8840038670438273E-004   1.9053094995156314E-004   1.9602371572277977E-004   1.9921821157352354E-004   1.9863098180249414E-004   1.9857775028953226E-004   1.9707096359324148E-004   1.9450368383561322E-004   1.9570216700078055E-004   1.9830543356119635E-004   1.9945018218431415E-004   1.9887198637605209E-004   1.9804822069520878E-004   1.9883826920059542E-004   2.0194410658093862E-004   1.9824852589137167E-004   2.0400527366933879E-004   2.1008036042940282E-004   2.0673286807349302E-004   2.1414206128600181E-004   2.1394266573453353E-004   2.1245443583912428E-004   2.1555767069949671E-004   2.1592467293445324E-004   2.1007065552491969E-004   2.0199407544586862E-004   1.8985926280584500E-004   1.6784880793067135E-004   1.4633554054023352E-004   1.3525339142365277E-004   1.3129506112705163E-004   1.3292738605566478E-004   1.3378392614509288E-004   1.3550532157016423E-004   1.4239789182144986E-004   1.5032655429888500E-004   1.5593471160507937E-004   1.6262390051656711E-004   1.7514937829382737E-004   1.8816436986183560E-004   1.9888522351532378E-004   2.1177982437311582E-004   2.2195666989652298E-004   2.2425109801597472E-004   2.1939176901050636E-004   2.1339415694221017E-004   2.0975526912379158E-004   2.0612715229358141E-004   2.0417859657624477E-004   2.0716740126548955E-004   2.1156416232579557E-004   2.1286093772948460E-004   2.1202134336889862E-004   2.1153968741560847E-004   2.1027807201431240E-004   2.0985825801354732E-004   2.1156230837403854E-004   2.1224795084443958E-004   2.1322915286237857E-004   2.1390829789456062E-004   2.1232680594612214E-004   2.1184246063503924E-004   2.1247236613978308E-004   2.1261590487038257E-004   2.1271598554607797E-004   2.1197205852131106E-004   2.1050655477949234E-004   2.0971653027100729E-004   2.0986815974617651E-004   2.1032671388713015E-004   2.1025363456413567E-004   2.0975748222230341E-004   2.1005120835693666E-004   2.1116558755463548E-004   2.1199552713571982E-004   2.1293958928653652E-004   2.1301484211619758E-004   2.1191111723229791E-004   2.1211019973709451E-004   2.1351430104125346E-004   2.1490980720489201E-004   0.0000000000000000     
   1.9767033923964375E-004   1.9845371466651002E-004   1.9927029070393129E-004   1.9855991003087093E-004   1.9684811447191790E-004   1.9650022072719171E-004   1.9718579170893173E-004   1.9882821398322560E-004   2.0120694278981570E-004   2.0253506507017212E-004   2.0305719782979937E-004   2.0397904321466827E-004   2.0448680824305631E-004   2.0337395112350441E-004   2.0150899376904173E-004   2.0018523398107588E-004   1.9671717661537655E-004   1.9314636279227021E-004   1.9228535576467368E-004   1.9216006383983593E-004   1.9637762831621066E-004   2.0061184494810726E-004   2.0095516797155995E-004   1.9974185173608251E-004   1.9911810424574593E-004   1.9392913837237220E-004   1.8674685521208637E-004   1.9030823075461359E-004   1.9895098794019719E-004   2.0617106005850179E-004   2.0896806123871302E-004   2.1128727950264585E-004   2.1092408841950490E-004   2.1507943472681687E-004   2.1192777996955747E-004   2.0760302412827739E-004   2.0043875426006851E-004   1.9685714251502118E-004   1.8826894538483336E-004   1.7610005247447436E-004   1.6638930902897718E-004   1.5050165266870588E-004   1.3199106245909010E-004   1.1582826144148203E-004   1.0976034203969850E-004   1.0297965623625107E-004   8.4686270269171960E-005   7.0292928083029763E-005   7.0215626903994243E-005   7.3030245530047828E-005   8.1648614622992395E-005   8.2734106753235752E-005   8.6096304932261716E-005   9.2202126849255583E-005   9.5670870691696677E-005   1.0407123864123088E-004   1.1535167258279167E-004   1.2604316319599816E-004   1.2626255197079628E-004   1.1892112547882535E-004   1.1518831035318129E-004   1.1332230643943895E-004   1.2273596082090814E-004   1.4977974701831494E-004   1.7890628211637643E-004   2.0222994790960853E-004   2.1657646175620511E-004   2.2072225035959877E-004   2.1751764173452123E-004   2.1349930305574651E-004   2.1021927440078710E-004   2.0719615490587433E-004   2.0941138107978365E-004   2.1487099892308098E-004   2.1547798614422636E-004   2.1188179023168667E-004   2.1130813221848432E-004   2.1204718687769332E-004   2.1225814758971576E-004   2.1276805183768576E-004   2.1271927020525419E-004   2.1247175219486704E-004   2.1240966666908909E-004   2.1228113820095457E-004   2.1216384506818543E-004   2.1151347130981461E-004   2.1069932489287542E-004   2.1123456204293769E-004   2.1152280701352216E-004   2.1125849231467034E-004   2.1145883435506847E-004   2.1134547950545248E-004   2.1097218904817918E-004   2.1101105154580272E-004   2.1096625096766507E-004   2.1069959798406253E-004   2.1046205134575216E-004   2.1002485402712444E-004   2.0888768993621571E-004   2.0795708468213223E-004   0.0000000000000000     
   1.9831204123286209E-004   2.0005867707338290E-004   2.0091725033327516E-004   1.9939088899741136E-004   1.9604636461887360E-004   1.9275172129459747E-004   1.9213963826297513E-004   1.9357652010993984E-004   1.9643215056641388E-004   1.9945982690449079E-004   2.0190084638696163E-004   2.0325880406314755E-004   2.0281940058634087E-004   2.0147401621340745E-004   2.0108269127063109E-004   2.0214852110142937E-004   2.0230985453162511E-004   1.9954401283461931E-004   1.9666891827436992E-004   1.9643700047357619E-004   1.9787844422994489E-004   2.0046234708551207E-004   2.0085645527349652E-004   1.9946296053918833E-004   1.9848028482272043E-004   1.9783305408464555E-004   1.9964316668193713E-004   2.0401478654349117E-004   2.0764259137054595E-004   2.0777670519308468E-004   2.0330731369133794E-004   1.9489084173247788E-004   1.8675389618316753E-004   1.7691941604086272E-004   1.6545653362831924E-004   1.5290608664098713E-004   1.4373219512315118E-004   1.4792135563665188E-004   1.4495029730859200E-004   1.4245360543919602E-004   1.4156931175365281E-004   1.4281057004245050E-004   1.4701344142384708E-004   1.5125582459332368E-004   1.4403252572001528E-004   1.1164726063244715E-004   7.3059555911059651E-005   4.8808206712485275E-005   4.6803933985324050E-005   4.3033297454914249E-005   5.0868266445964489E-005   4.8880541532389860E-005   5.2179787583601441E-005   5.7539188772997348E-005   6.0526575198360502E-005   7.5213670609472426E-005   9.8091175997599693E-005   1.2015523103890854E-004   1.3691082274730528E-004   1.5756673039822786E-004   1.7559938944020765E-004   1.8082858532984718E-004   1.7333980290664631E-004   1.5978750942754436E-004   1.4740045773397727E-004   1.3767043084011524E-004   1.3745456336832390E-004   1.5178058716018033E-004   1.7162478332331886E-004   1.8904497407931897E-004   2.0601207321633213E-004   2.1734419078943404E-004   2.1565034326120680E-004   2.0860919797044511E-004   2.0910612489618684E-004   2.1539549708108233E-004   2.1543437162851642E-004   2.1229437472933369E-004   2.1142268386575437E-004   2.1201860857191952E-004   2.1245830901527428E-004   2.1229797273760012E-004   2.1235653917051411E-004   2.1272069009218832E-004   2.1276855722331050E-004   2.1269279207482218E-004   2.1299857150059218E-004   2.1223591600361423E-004   2.1105292601693624E-004   2.1146141422332426E-004   2.1202600001560048E-004   2.1174898021110463E-004   2.1135626900363255E-004   2.1078668190091559E-004   2.0972797317200142E-004   2.1011653469910505E-004   2.1248201143762957E-004   2.1228918183515387E-004   2.1028959867784306E-004   2.0922052188086779E-004   0.0000000000000000     
   2.0005825227849446E-004   2.0165109895910974E-004   2.0185632473227732E-004   2.0041295769728266E-004   1.9771215414820907E-004   1.9506845310672492E-004   1.9360820973224471E-004   1.9403093546916487E-004   1.9615867587062771E-004   1.9914924233925394E-004   2.0119916596599767E-004   2.0237228542962867E-004   2.0135527845667185E-004   1.9986136804073080E-004   2.0065520959416027E-004   2.0203965398354933E-004   2.0363447209690075E-004   2.0284855087961628E-004   1.9923177853335342E-004   1.9856315324054131E-004   1.9996914524567891E-004   2.0084961769799962E-004   2.0212351087213742E-004   2.0439101428124690E-004   2.0419732616725633E-004   2.0196430234683556E-004   2.0139798507970132E-004   1.9845663387070404E-004   1.9106465886963456E-004   1.7501547581699395E-004   1.6085674043887069E-004   1.5520497347765248E-004   1.4337288549188848E-004   1.1936319855053485E-004   1.0807483274955442E-004   1.1027509076552813E-004   1.0553723016396482E-004   1.1545382273884521E-004   1.1614922324214233E-004   1.1994699865921573E-004   1.1363603885367155E-004   1.2676183081643190E-004   1.4146597113476125E-004   1.4440727562866943E-004   1.1649225847388381E-004   7.4289036305791117E-005   3.5250279908273056E-005   2.4587509465824600E-005   1.7546005777585290E-005   1.4487985290077083E-005   1.6562178695809436E-005   1.5093675082025404E-005   1.0683123540272619E-005   1.4422045174640372E-005   1.3760624258358765E-005   1.8197306650418513E-005   3.7198023755181563E-005   5.0874960701697659E-005   7.1236955017143011E-005   1.0062727631095508E-004   1.3029843361204006E-004   1.5850960541864399E-004   1.7975786302793371E-004   1.9118499468162708E-004   1.9196352467879026E-004   1.8503679142187855E-004   1.8136769046746029E-004   1.7907728552967543E-004   1.6728247394528101E-004   1.5599263719842269E-004   1.5225133571277174E-004   1.6072649673318673E-004   1.8993588352731719E-004   2.1803463033943842E-004   2.1761593333841753E-004   2.0654732061383468E-004   2.1046909893603663E-004   2.1629456530692468E-004   2.1416907956623175E-004   2.1193091623437660E-004   2.1256016840666089E-004   2.1291086923071228E-004   2.1272184534601842E-004   2.1314667136669417E-004   2.1370956162011787E-004   2.1370418188259297E-004   2.1447064941485268E-004   2.1279995644041090E-004   2.1043103490731905E-004   2.1074899285700044E-004   2.1141849638378824E-004   2.1127822691958899E-004   2.1078740432778798E-004   2.1046037714984956E-004   2.1054696765144255E-004   2.1039474424058274E-004   2.1011898192466793E-004   2.1038258743213915E-004   2.1021676829162389E-004   2.1012041693721536E-004   0.0000000000000000     
   1.9838859050629092E-004   1.9867774249414377E-004   1.9934279904381254E-004   2.0003350060073555E-004   2.0065123902031310E-004   2.0126626777674841E-004   2.0113637076505248E-004   2.0007380930230523E-004   1.9967072859375314E-004   2.0080962969295209E-004   2.0269044639127223E-004   2.0390181155144360E-004   2.0367225379525425E-004   2.0346265511225016E-004   2.0401990552234184E-004   2.0499305189296073E-004   2.0205735127059858E-004   2.0206863081913008E-004   2.0469437502525407E-004   2.0332867114575382E-004   1.9947024939342154E-004   1.9886426821031907E-004   1.9897905664426903E-004   2.0096956272710190E-004   2.0134747319796938E-004   1.9484175331830543E-004   1.7685933723309718E-004   1.6486238328672841E-004   1.5026021846247184E-004   1.4109231260586816E-004   1.3195261924854934E-004   1.2597334517725688E-004   9.1235373355434219E-005   5.5423607114513035E-005   4.4187390720320419E-005   4.1092439472594382E-005   3.9837801596494177E-005   4.3669632695310895E-005   4.9458741263801317E-005   5.1985046163415231E-005   5.2363972480608390E-005   6.2887359095633975E-005   8.2844750883764423E-005   8.2405572946576868E-005   6.0891745884466018E-005   2.1532393274825777E-005   8.6117700156256986E-006   1.3965376616447109E-005   1.5023648281714525E-005   9.3581831918904588E-006   1.2211116523783963E-005   1.3828883087023676E-005   7.6321601890948709E-006   1.1702980982456122E-005   6.2567517055262569E-006   5.0319808407559771E-006   7.6405854896146001E-007   2.2931526339315380E-006   7.4698829518047507E-006   2.2900994812992384E-005   4.4864639990271474E-005   7.4423685049071413E-005   1.2106964522709467E-004   1.7375001009545054E-004   2.0070306067725900E-004   1.9970539724695536E-004   1.9486803082854472E-004   1.9237630917584003E-004   1.9072923488001043E-004   1.9310605529561091E-004   1.9014244987659629E-004   1.7317290792614123E-004   1.5141149993670884E-004   1.5085556206523968E-004   1.8959515684251546E-004   2.2005055877036804E-004   2.1522482554611405E-004   2.0908044299920034E-004   2.1258161019270291E-004   2.1509870066922817E-004   2.1307990732031417E-004   2.1258692556194532E-004   2.1280122774000419E-004   2.1424852684068181E-004   2.1360623542386386E-004   2.1405900646821109E-004   2.1516259611144181E-004   2.1354405712388437E-004   2.1155613021327365E-004   2.1123589986643909E-004   2.1086459967206429E-004   2.0998385725609780E-004   2.1010390872797967E-004   2.1028268830175807E-004   2.1087742154131137E-004   2.1093193485889061E-004   2.0954649787918953E-004   2.0951090719446150E-004   2.1040857887133691E-004   2.1101565443230576E-004   0.0000000000000000     
   1.9953114738682280E-004   1.9841907829303687E-004   1.9842761895635377E-004   2.0069373501610456E-004   2.0294157035566672E-004   2.0457921402344223E-004   2.0478060858789284E-004   2.0447136276761306E-004   2.0386287524425809E-004   2.0364805046911515E-004   2.0246575639302204E-004   2.0274329396153691E-004   2.0383646003625122E-004   2.0494403467996464E-004   2.0387558711848513E-004   2.0295036039966684E-004   2.0290401302130656E-004   2.0522861707405863E-004   2.0387409953984422E-004   2.0205278685260785E-004   1.9979578655061287E-004   1.9963106765739144E-004   1.9407074758693150E-004   1.9302491564480111E-004   1.8180671353982753E-004   1.6676110531516837E-004   1.4211770279575582E-004   1.2033138765355698E-004   1.0167280720272769E-004   8.6647904423991956E-005   6.7252139182176742E-005   5.7666401013069817E-005   3.2947744833785836E-005   5.5291431163335839E-006   4.7492859686384887E-006   5.6486798507832329E-006   9.1493535723841292E-006   6.0010107575693482E-006   1.0125045161547007E-005   1.4877662246139552E-005   1.8414669276102292E-005   1.5001080972610255E-005   2.4667264471707910E-005   2.2357253911201543E-005   2.3049157616444628E-005   9.4518653495511301E-006   1.2585159392603487E-005   9.4349563907913235E-006   9.1620063785763692E-006   6.7120532438189144E-007   8.1399336853739598E-006   7.0317814605671100E-006   1.2971614640349869E-005   1.5741992002675775E-005   1.3679911047219230E-005   2.0251284711651261E-005   1.4302796725177084E-005   1.6210313228058398E-005   9.1480270325228465E-006   8.5255704378924013E-006   4.5800424235132973E-006   1.7518006020275184E-005   6.4066301726887798E-005   1.2772942394023620E-004   1.7646990248206679E-004   1.9397125760571104E-004   1.9759403729943499E-004   1.9623334206299910E-004   1.9516953774376014E-004   1.9484350326547922E-004   1.9699581693365315E-004   1.9656555189033611E-004   1.9182070046574871E-004   1.7892539644228536E-004   1.5482156381272136E-004   1.5538055069543003E-004   1.9104808953514349E-004   2.1346669960619792E-004   2.1130974433586198E-004   2.1225866399293981E-004   2.1585029628957403E-004   2.1284189498596860E-004   2.1261247767164604E-004   2.1436094469024836E-004   2.1413241736757720E-004   2.1422494546996388E-004   2.1485614569278068E-004   2.1443353331199037E-004   2.1358437357964368E-004   2.1292029641542908E-004   2.1142833201911622E-004   2.1076245400359053E-004   2.1057290547862127E-004   2.1066494513501696E-004   2.1082704259761632E-004   2.1137024930484947E-004   2.1232957988700401E-004   2.1259285856293808E-004   2.1339986176441620E-004   2.1375938939405159E-004   0.0000000000000000     
   2.0000221609451144E-004   2.0024729859435573E-004   2.0153773930913838E-004   2.0355926996911341E-004   2.0480294936825325E-004   2.0557216366247141E-004   2.0514040051770703E-004   2.0375195979065329E-004   2.0254023466371218E-004   2.0247610825122633E-004   2.0230234435393593E-004   2.0272865208041516E-004   2.0448774320230034E-004   2.0519676201221265E-004   2.0492376475675990E-004   2.0469950649094294E-004   2.0432203701464230E-004   2.0652193672801185E-004   2.0630004394887601E-004   2.0133548045773035E-004   1.9764262037484258E-004   1.9631568475623714E-004   1.8721025460845483E-004   1.6299700722195804E-004   1.4446412887004792E-004   1.1438904993571652E-004   8.7505033779321012E-005   5.7030784916338592E-005   4.1644506899210794E-005   2.2695207392807716E-005   1.2974850067522771E-005   6.9527148891793834E-006   4.3752671795890156E-006   1.5461282138801399E-006   7.3535209840562496E-006   1.0377584193900510E-005   7.2089188175222641E-006   1.0253062813733822E-005   1.5234924700388094E-005   1.5121034718016854E-005   1.2240345462822968E-005   8.0277576008537872E-006   2.6929359987345855E-007   9.6210224048133406E-008   1.8770980326515012E-007   7.7967708356812887E-006   5.0865843191648666E-006   4.3313452471411689E-006   5.6418677893985274E-006   2.1041505859485265E-006   8.9704650096438030E-006   7.1694409175270320E-006   3.4330586022358086E-006   5.7349314518629834E-007   3.9177652424105326E-007   2.4767813814895159E-006   7.2579628750146621E-006   1.4324640583933963E-005   2.2640072910606850E-005   2.6987700163293813E-005   2.1189397925139779E-005   1.0106113288059017E-005   2.6203386398201199E-005   6.3713890194380969E-005   1.1217358483593890E-004   1.5848773309416609E-004   1.8884451525006600E-004   2.0474720351226140E-004   2.0411913867950113E-004   1.9631076338062715E-004   1.9499515202337419E-004   1.9750365700213542E-004   2.0266139739033020E-004   2.0170567113839521E-004   1.9523249723324854E-004   1.8090445369514950E-004   1.5734175184346899E-004   1.6623906352017333E-004   2.0434501355129817E-004   2.1516460292176910E-004   2.1253435259205382E-004   2.1384945740913450E-004   2.1335945065327445E-004   2.1292164410911568E-004   2.1454792772740715E-004   2.1403141706605384E-004   2.1506518646830319E-004   2.1415513596443090E-004   2.1424265255765078E-004   2.1361489718747887E-004   2.1327731961895966E-004   2.1279712733800351E-004   2.1248831502879370E-004   2.1227127060394001E-004   2.1203956301368607E-004   2.1201314073412815E-004   2.1248788644099342E-004   2.1276123170932418E-004   2.1293995542059975E-004   2.1301895056081405E-004   0.0000000000000000     
   1.9858493820142973E-004   2.0024918957357637E-004   2.0343306240292659E-004   2.0646951598417474E-004   2.0734656153321591E-004   2.0725931928612938E-004   2.0734305363981459E-004   2.0654894045840904E-004   2.0579419275960402E-004   2.0436030966884482E-004   2.0456895856866671E-004   2.0383450220411839E-004   2.0274448399523377E-004   2.0266661053070677E-004   2.0400111885170396E-004   2.0477081714392135E-004   2.0479572820009459E-004   2.0348435680387871E-004   2.0168667183244072E-004   1.9663316841822412E-004   1.9443892902453778E-004   1.7477178035091220E-004   1.3692930440783224E-004   9.5704486728604799E-005   7.5604662270378935E-005   5.7858213183673264E-005   3.5000532047696045E-005   1.1216483948688246E-005   3.9566668850477530E-006   2.3273346559188310E-006   2.4754152426912438E-006  -9.7098072356110991E-008   2.3560782534075334E-006   1.8098794100459684E-005   1.7589045255850896E-005   2.2817270775676471E-006   2.6707289914994377E-006   4.0821526820545148E-006   1.0804612982583241E-005   9.8189936247841120E-006   6.8626197528764875E-006   1.3644633708232130E-005   1.4259207909613274E-005   1.5424127391607402E-005   1.0825262132494512E-005   9.9164851266727046E-006   5.6668461774748753E-006   8.1198723776927925E-006   1.2539299975326734E-005   7.2728340820414155E-006   8.6831348128152332E-006   7.8146755308552363E-006   4.6512298765757800E-006   6.4389489412258688E-006   7.8831595510789008E-006   4.2656413920957246E-006   6.2810058201326301E-006   7.2705395908030956E-006   8.0399597014824110E-006   5.9252990584130129E-006   1.3418087630217884E-005   2.1875352906172574E-005   1.9440847752053283E-005   2.0170179317056539E-005   3.6657726919382454E-005   7.4250740633302682E-005   1.1501593829035555E-004   1.5995077395728816E-004   1.9530147548064698E-004   2.0617237695144235E-004   2.0316947572926946E-004   1.9832840478798471E-004   1.9803934535590848E-004   2.0067019367846442E-004   2.0427886509727597E-004   1.9846693017345257E-004   1.9304362385760945E-004   1.7357168278044939E-004   1.6527881313510885E-004   2.0555258008938954E-004   2.2046634908094110E-004   2.1195016061079290E-004   2.1330100772433506E-004   2.1334528360325355E-004   2.1273451153644104E-004   2.1472455638645935E-004   2.1462654961490536E-004   2.1463019893420480E-004   2.1308068505136539E-004   2.1370287022004085E-004   2.1384043724360073E-004   2.1431104052261512E-004   2.1489051717389512E-004   2.1476502800202288E-004   2.1421412371949654E-004   2.1411936798030888E-004   2.1383544075477421E-004   2.1329115313802562E-004   2.1291835214200946E-004   2.1306867972322946E-004   0.0000000000000000     
   2.0284983848129067E-004   2.0025998336879362E-004   2.0234513271784630E-004   2.0703536244503666E-004   2.0697801233984439E-004   2.0565583612649341E-004   2.0550827220366488E-004   2.0512695920007749E-004   2.0294534399210138E-004   2.0420177332005300E-004   2.0528268378195875E-004   2.0483803445707635E-004   2.0452277307146771E-004   2.0710506640857061E-004   2.0644681335619963E-004   2.0425363720965320E-004   2.0394584805753590E-004   1.9953486757460698E-004   1.9774772642945697E-004   1.8757311290149427E-004   1.5296194970406980E-004   1.0445744634307569E-004   6.1573079323710904E-005   3.1128776414794128E-005   1.8366000106827538E-005   1.1118845223027118E-005   6.8085087409703568E-006   5.1489381075561349E-006   6.7583739426987210E-006   1.1931488275474015E-005   1.0672432764604809E-005   9.2589007036749608E-006   5.4295340786018665E-006   7.0282451996735302E-006   9.4493187749645656E-006   1.3010651258158409E-005   1.4922222213141194E-005   7.3664509279187767E-006   3.1793989218532970E-006   7.7873771103003871E-007   1.7782265504953215E-006   3.1397646661358242E-006   2.2199098662512822E-006   4.5123103924250509E-006   6.8717882025707742E-006   1.0597452351698893E-005   4.8968846951990169E-006   9.5791953875397506E-007   2.2112128749724987E-007  -6.0039073077885102E-008  -3.1724425243540792E-008   3.4249970796334861E-006   1.7770224449287667E-006   2.0971056637091556E-006   3.4510117769677707E-006   1.0541628216073965E-005   1.0645522876444117E-005   1.3695585918072776E-005   1.8807874944519086E-005   1.5825083391140305E-005   1.3835434455611863E-005   1.1451522242174699E-005   1.6480501878868405E-005   1.4751315228390909E-005   1.1803190440207492E-005   1.1719960369171631E-005   3.4265416082963499E-005   7.4565826480098486E-005   1.2901451133074540E-004   1.7751151615084918E-004   2.0087961625738383E-004   2.0416839267640378E-004   2.0221596099643095E-004   2.0323924938388087E-004   1.9898208753946886E-004   2.0153705747840271E-004   2.0063346976628848E-004   1.9668998888119066E-004   1.8173407042264823E-004   1.6923536273420677E-004   2.0998413876550644E-004   2.2139183706086730E-004   2.1024253286818626E-004   2.1403776681771369E-004   2.1498128496466812E-004   2.1339526250875316E-004   2.1498210333754169E-004   2.1469191588180031E-004   2.1361733800900898E-004   2.1249371247361628E-004   2.1296747955810343E-004   2.1449138896097994E-004   2.1516802534057557E-004   2.1474349679252507E-004   2.1465533012024918E-004   2.1482877723500262E-004   2.1382215274342968E-004   2.1374429108882796E-004   2.1360542012298237E-004   2.1357289883482141E-004   0.0000000000000000     
   2.0281777052322418E-004   1.9795888008281015E-004   1.9912591765996251E-004   2.0419577376497717E-004   2.0529140871582857E-004   2.0426399921790202E-004   2.0286628645542414E-004   2.0300129752732354E-004   2.0401585589137973E-004   2.0620830059072089E-004   2.0723057616750193E-004   2.0332815084544954E-004   2.0193677373485906E-004   2.0520742811439328E-004   2.0133504766712851E-004   1.9685458030130177E-004   1.9836724506789604E-004   1.9329412742950729E-004   1.7585249449322046E-004   1.4194364517400003E-004   9.0786588280558823E-005   4.1183353015582846E-005   1.1791582920319295E-005   5.3510267162981412E-006   6.0678405144038636E-006   6.2848813484590261E-006   1.0024571413924206E-005   1.0603867718229192E-005   8.6972860261507690E-006   2.7652520579288104E-007  -2.2681639342797510E-007   4.6622883450031490E-007   8.4305746734395103E-006   1.1191249813399213E-005   9.8530222884902287E-006   7.1188237751304133E-006   5.8605265303162274E-006   6.3663747702082637E-006   5.9527366993890888E-006   3.3881038946525281E-006   5.1124008495025865E-006   3.1563450085231474E-006   5.4382413986258162E-006   6.4121340048034168E-006   3.3536123582362994E-006   3.3692394560114013E-006   4.9390287665735252E-006   1.0883415453921320E-005   1.9351835709887572E-005   1.1563088670792276E-005   1.0354605387979592E-005   6.3441334968116214E-006   7.7888273183409190E-006   5.3293344583274259E-006   3.7510967064988741E-006   3.9230643911870934E-006   1.5695063397217750E-006  -1.7999473683253525E-007   5.6190292499913399E-006   1.8296131722845094E-005   1.9245050661612613E-005   8.5486626337574383E-006   4.9347297253671495E-006   1.2545122700866426E-005   1.2720364777171082E-005   1.1233706719917951E-005   3.0557842097101602E-007   1.3449750933978434E-005   5.5702076731175616E-005   1.1136060256096762E-004   1.6950449643546433E-004   1.9720757763153302E-004   2.0483437185080743E-004   2.0025533436172484E-004   2.0295875460884215E-004   2.0578107025448107E-004   2.0057701914902659E-004   2.0004417905510828E-004   1.9539772501503018E-004   1.8254595186558317E-004   1.7088324410011161E-004   2.0799737481176869E-004   2.2002999879874955E-004   2.1142525777968551E-004   2.1721428660869058E-004   2.1461323094299498E-004   2.1442926061244157E-004   2.1524746977122236E-004   2.1546144653309985E-004   2.1227990142581624E-004   2.1293973949517556E-004   2.1353626070167280E-004   2.1430379276402814E-004   2.1295508541487040E-004   2.1326913931102540E-004   2.1326404981975445E-004   2.1299708854006803E-004   2.1278436096038527E-004   2.1251214697999151E-004   2.1239003292259433E-004   0.0000000000000000     
