 # X Y T Z 
           1           1           1   5.3159451156917669E-009
           1           1           2   3.4669207310504644E-009
           1           1           3   7.3880467536163104E-008
           1           1           4  -3.8430986106393543E-008
           1           1           5   3.6313534561876652E-008
           1           1           6  -2.2095829491414823E-009
           1           1           7   1.5905164534050000E-008
           1           1           8  -4.5176876506390235E-009
           1           1           9   6.3005767709603865E-009
           1           1          10   3.7452249223418310E-009
           1           1          11   1.1140592324069824E-008
           1           1          12   4.1242227440022582E-009
           1           1          13   1.1131238565266579E-008
           1           1          14   9.7297946036246252E-009
           1           1          15   1.2140248978087352E-008
           1           1          16   1.3762191361999709E-008
           1           1          17   1.4135423217404355E-008
           1           1          18   1.8636066402123287E-008
           1           1          19   1.4820908437894750E-008
           1           1          20   2.0437541942860008E-008
           1           1          21   1.6761885945923896E-008
           1           1          22   2.0989310948308140E-008
           1           1          23   1.6031182705814696E-008
           1           1          24   2.2499033898092440E-008
           1           1          25   1.3837983706729167E-008
           1           1          26   1.9085211643435012E-008
           1           1          27   1.1975093901795599E-008
           1           1          28   1.3592931646095642E-008
           1           1          29   8.7161046213422131E-009
           1           1          30   9.2785534199875703E-009
           1           1          31   3.9108308953326749E-009
           1           1          32   2.9067248140928493E-009
           1           1          33  -5.3976958340362217E-010
           1           2           1   8.5849399803649582E-008
           1           2           2   2.9290588428788537E-007
           1           2           3  -1.4975718466192987E-007
           1           2           4   9.7614697376203242E-008
           1           2           5  -4.5014860619338790E-008
           1           2           6   7.3358076226294988E-008
           1           2           7  -5.0711069101690562E-008
           1           2           8   4.4646912194881146E-008
           1           2           9  -3.8838643202777123E-009
           1           2          10   2.4800081036331652E-008
           1           2          11  -1.3318622769257085E-008
           1           2          12   2.9293005256435027E-008
           1           2          13  -1.0457452350585637E-008
           1           2          14   2.7669782973450771E-008
           1           2          15  -3.4777304465900636E-009
           1           2          16   2.7877237935815868E-008
           1           2          17   4.2743265690820275E-009
           1           2          18   2.4502233676080693E-008
           1           2          19   1.0897469542503747E-008
           1           2          20   2.4381486366575816E-008
           1           2          21   1.3857379143082223E-008
           1           2          22   2.3218520754181851E-008
           1           2          23   1.6532085506510164E-008
           1           2          24   2.0896430393030288E-008
           1           2          25   1.4701830353680579E-008
           1           2          26   1.9140746645430031E-008
           1           2          27   1.1655357447805152E-008
           1           2          28   1.5028095448845096E-008
           1           2          29   6.6152363117410108E-009
           1           2          30   1.0436770946834436E-008
           1           2          31   4.2548336773394928E-009
           1           2          32   2.3879851309023359E-009
           1           2          33  -4.3602164740682271E-010
           1           3           1   5.4105985244112941E-007
           1           3           2   5.6716879677159737E-009
           1           3           3   6.4551178135502493E-007
           1           3           4   2.7531292080871122E-007
           1           3           5   1.3860951308425281E-007
           1           3           6  -7.7973858000308659E-008
           1           3           7   6.1450813989725794E-008
           1           3           8  -2.7203531355247411E-008
           1           3           9   5.3105119336501513E-008
           1           3          10  -2.6329232565824472E-008
           1           3          11   4.1494503112879117E-008
           1           3          12  -2.2283987559563837E-008
           1           3          13   3.7028294043984681E-008
           1           3          14  -1.4666378472873795E-008
           1           3          15   3.6322050336790513E-008
           1           3          16  -7.8015835021686018E-009
           1           3          17   3.5292498837431137E-008
           1           3          18  -3.2513746799548534E-010
           1           3          19   3.3048874788365453E-008
           1           3          20   4.6506263906932559E-009
           1           3          21   3.0619030440726033E-008
           1           3          22   1.0013144755348627E-008
           1           3          23   2.8612832340171362E-008
           1           3          24   1.0542240323034358E-008
           1           3          25   2.5354029478568632E-008
           1           3          26   8.2818675138949354E-009
           1           3          27   2.2331881839914323E-008
           1           3          28   6.1626958550862916E-009
           1           3          29   1.5674754537872037E-008
           1           3          30   2.5477179631471517E-009
           1           3          31   7.2835935715605855E-009
           1           3          32   2.8563162210381630E-009
           1           3          33  -5.2968786456728865E-010
           1           4           1   2.6500163727525546E-006
           1           4           2   1.4882649607029742E-006
           1           4           3   4.7490644596542727E-007
           1           4           4   7.4827453331007520E-007
           1           4           5   6.1021435213668027E-007
           1           4           6   6.1696569694950663E-007
           1           4           7   1.9557757967430648E-007
           1           4           8   1.1442160703256391E-007
           1           4           9  -3.4959790241214479E-008
           1           4          10   5.1792176108653378E-008
           1           4          11  -2.6247813408939706E-008
           1           4          12   4.1384760381771678E-008
           1           4          13  -2.6582348682151616E-008
           1           4          14   4.6100638319174410E-008
           1           4          15  -2.3968230554751977E-008
           1           4          16   4.8805606434556205E-008
           1           4          17  -1.4206118160305865E-008
           1           4          18   4.4451654419616438E-008
           1           4          19  -5.5432785733338509E-009
           1           4          20   3.6983759210933923E-008
           1           4          21   5.6601409153520273E-009
           1           4          22   3.1394857559720260E-008
           1           4          23   1.0286983480707024E-008
           1           4          24   2.8447845318421835E-008
           1           4          25   7.6882910773316870E-009
           1           4          26   2.7438397997380030E-008
           1           4          27   4.9163281239320419E-009
           1           4          28   2.0574484017434636E-008
           1           4          29   3.1979837963264658E-009
           1           4          30   1.2677241902817855E-008
           1           4          31   2.4421420210487512E-009
           1           4          32   3.6097574368947399E-009
           1           4          33  -6.8037610832150218E-010
           1           5           1   8.1251085907748365E-006
           1           5           2   2.2516866036942758E-006
           1           5           3   1.2373307201334831E-006
           1           5           4   2.4832787761933347E-007
           1           5           5   2.7221348128650768E-007
           1           5           6   1.2162338252382229E-007
           1           5           7   3.4735616754543234E-007
           1           5           8   1.3448893608688103E-007
           1           5           9   8.2406478278228225E-008
           1           5          10  -6.6263097460870809E-008
           1           5          11   6.5549708963897885E-008
           1           5          12  -4.4549125190572276E-008
           1           5          13   5.6671052416648203E-008
           1           5          14  -3.8365465602649072E-008
           1           5          15   5.8860086594810160E-008
           1           5          16  -2.9069747928225966E-008
           1           5          17   5.7023610659555469E-008
           1           5          18  -1.8134564101931571E-008
           1           5          19   4.6383421311802924E-008
           1           5          20  -4.9877178102051191E-009
           1           5          21   3.9495905300233175E-008
           1           5          22   4.6332978977549093E-009
           1           5          23   3.3872822995420531E-008
           1           5          24   6.4013573786060499E-009
           1           5          25   3.1800429963629416E-008
           1           5          26   3.2604841194641185E-009
           1           5          27   2.7162105830527245E-008
           1           5          28   2.5425150167524250E-009
           1           5          29   1.8063288890342596E-008
           1           5          30   2.1966716343804950E-009
           1           5          31   7.1935558979589331E-009
           1           5          32   2.2641103057997740E-009
           1           5          33  -4.1124668101090875E-010
           1           6           1   1.6471468999363070E-005
           1           6           2   5.2258497191523538E-006
           1           6           3   1.4014957127111726E-006
           1           6           4   8.8482184598982791E-007
           1           6           5   1.8821065095563670E-007
           1           6           6   2.1713108465877479E-007
           1           6           7  -3.0703958909829161E-009
           1           6           8   1.6889779223261149E-007
           1           6           9  -6.8799591911672319E-009
           1           6          10   4.0474343828199113E-008
           1           6          11  -6.5839256440013076E-008
           1           6          12   6.7486646609320549E-008
           1           6          13  -4.9387909643410838E-008
           1           6          14   6.3722695850551310E-008
           1           6          15  -4.1986955628211957E-008
           1           6          16   6.3380294129071671E-008
           1           6          17  -2.5418948388898615E-008
           1           6          18   5.7118506815657475E-008
           1           6          19  -2.5217448902904227E-008
           1           6          20   5.4874097772384040E-008
           1           6          21  -7.0407791838404344E-009
           1           6          22   4.2301483506040010E-008
           1           6          23   1.8155467798779219E-009
           1           6          24   3.6268311907528273E-008
           1           6          25   4.3652738032335790E-009
           1           6          26   3.0895483590984454E-008
           1           6          27   2.3746379107596223E-009
           1           6          28   2.2136413441508482E-008
           1           6          29   3.6291977175309217E-009
           1           6          30   1.1356458512047217E-008
           1           6          31   3.7377755463412144E-009
           1           6          32   2.8186081686647394E-009
           1           6          33  -5.2214625521678167E-010
           1           7           1   2.2040581657486491E-005
           1           7           2   7.2883430876563246E-006
           1           7           3   2.8980992087467421E-006
           1           7           4   7.1657844635914991E-007
           1           7           5   4.8461311781097235E-007
           1           7           6  -4.2915580651139443E-008
           1           7           7   6.5347933153590386E-008
           1           7           8  -7.9298992539193247E-008
           1           7           9   8.3311159403429304E-008
           1           7          10  -5.9402405116604354E-008
           1           7          11   5.5704916400512992E-008
           1           7          12  -7.1765373083301704E-008
