   1.9692233933480796E-012   1.9692233954464106E-012   1.9692234041905336E-012   1.9692234368868378E-012   1.9692235465018827E-012   1.9692238756462152E-012   1.9692247596904652E-012   1.9692268798883978E-012   1.9692314095639601E-012   1.9692400017776796E-012   1.9692544022900027E-012   1.9692755668263648E-012   1.9693025011133043E-012   1.9693314858951146E-012   1.9693564939606029E-012   1.9693710905220688E-012   1.9693710905291685E-012   1.9693564939606029E-012   1.9693314859210937E-012   1.9693025011133043E-012   1.9692755668489361E-012   1.9692544022900027E-012   1.9692400017880581E-012   1.9692314095639601E-012   1.9692268798912477E-012   1.9692247596904652E-012   1.9692238756467027E-012   1.9692235465018827E-012   1.9692234368868907E-012   1.9692234041905336E-012   1.9692233954464143E-012   1.9692233933480796E-012
   1.9692233997809150E-012   1.9692234260858938E-012   1.9692235357034748E-012   1.9692239455890350E-012   1.9692253197389663E-012   1.9692294459395499E-012   1.9692405284451141E-012   1.9692671075506287E-012   1.9693238922134352E-012   1.9694316054375095E-012   1.9696121323263134E-012   1.9698774539910328E-012   1.9702151060768857E-012   1.9705784634606683E-012   1.9708919681580190E-012   1.9710749527470071E-012   1.9710749528360086E-012   1.9708919681580190E-012   1.9705784637863476E-012   1.9702151060768857E-012   1.9698774542739891E-012   1.9696121323263134E-012   1.9694316055676191E-012   1.9693238922134352E-012   1.9692671075863506E-012   1.9692405284451141E-012   1.9692294459456600E-012   1.9692253197389663E-012   1.9692239455896990E-012   1.9692235357034748E-012   1.9692234260859402E-012   1.9692233997809150E-012
   1.9692234717633000E-012   1.9692237689367307E-012   1.9692250073119055E-012   1.9692296378839139E-012   1.9692451619736352E-012   1.9692917766163337E-012   1.9694169782459179E-012   1.9697172485506881E-012   1.9703587580250306E-012   1.9715756192396643E-012   1.9736150732720894E-012   1.9766124735075257E-012   1.9804270072460385E-012   1.9845319396828514E-012   1.9880736747863214E-012   1.9901408940263863E-012   1.9901408950318542E-012   1.9880736747863214E-012   1.9845319433621278E-012   1.9804270072460385E-012   1.9766124767041486E-012   1.9736150732720894E-012   1.9715756207095413E-012   1.9703587580250306E-012   1.9697172489542477E-012   1.9694169782459179E-012   1.9692917766853629E-012   1.9692451619736352E-012   1.9692296378914191E-012   1.9692250073119055E-012   1.9692237689372549E-012   1.9692234717633000E-012
   1.9692241967938342E-012   1.9692272222444672E-012   1.9692398298418093E-012   1.9692869725724837E-012   1.9694450195652386E-012   1.9699195919381910E-012   1.9711942393667498E-012   1.9742512185220569E-012   1.9807822709099970E-012   1.9931708398391849E-012   2.0139340267620474E-012   2.0444498316693951E-012   2.0832846746112193E-012   2.1250759962768033E-012   2.1611335424707530E-012   2.1821794002393456E-012   2.1821794104757703E-012   2.1611335424707530E-012   2.1250760337346260E-012   2.0832846746112193E-012   2.0444498642134386E-012   2.0139340267620474E-012   1.9931708548036476E-012   1.9807822709099970E-012   1.9742512226305988E-012   1.9711942393667498E-012   1.9699195926409581E-012   1.9694450195652386E-012   1.9692869726488884E-012   1.9692398298418093E-012   1.9692272222498055E-012   1.9692241967938342E-012
   1.9692307692172318E-012   1.9692585265819954E-012   1.9693741965170431E-012   1.9698067132327324E-012   1.9712567345881473E-012   1.9756107565374248E-012   1.9873051643829684E-012   2.0153517914082274E-012   2.0752717257947510E-012   2.1889321580323786E-012   2.3794265415057624E-012   2.6593975047117265E-012   3.0156924940586051E-012   3.3991120569994735E-012   3.7299263995807842E-012   3.9230141811044429E-012   3.9230142750197662E-012   3.7299263995807842E-012   3.3991124006608157E-012   3.0156924940586051E-012   2.6593978032910109E-012   2.3794265415057624E-012   2.1889322953256579E-012   2.0752717257947510E-012   2.0153518291025450E-012   1.9873051643829684E-012   1.9756107629850469E-012   1.9712567345881473E-012   1.9698067139337130E-012   1.9693741965170431E-012   1.9692585266309711E-012   1.9692307692172318E-012
   1.9692843804920240E-012   1.9695138761448317E-012   1.9704702258372537E-012   1.9740462391534774E-012   1.9860348987536224E-012   2.0220336010116989E-012   2.1187220217455746E-012   2.3506092716004466E-012   2.8460224556479159E-012   3.7857577409341943E-012   5.3607499372029155E-012   7.6755272770442349E-012   1.0621345508317150E-011   1.3791427526052865E-011   1.6526573825272455E-011   1.8123008027423528E-011   1.8123008803907905E-011   1.6526573825272455E-011   1.3791430367417165E-011   1.0621345508317150E-011   7.6755297456736911E-012   5.3607499372029155E-012   3.7857588760639530E-012   2.8460224556479159E-012   2.3506095832540229E-012   2.1187220217455746E-012   2.0220336543201177E-012   1.9860348987536224E-012   1.9740462449491268E-012   1.9704702258372537E-012   1.9695138765497600E-012   1.9692843804920240E-012
   1.9696778014158788E-012   1.9713877331144141E-012   1.9785133262746729E-012   2.0051575718147582E-012   2.0944829634830600E-012   2.3627029552087843E-012   3.0831113528030285E-012   4.8108624198132263E-012   8.5020988197646257E-012   1.5503900957987676E-011   2.7238890481297263E-011   4.4485888844962680E-011   6.6434661774415400E-011   9.0054384687514694E-011   1.1043347814721634E-010   1.2232822828075902E-010   1.2232823406620736E-010   1.1043347814721634E-010   9.0054405858019785E-011   6.6434661774415400E-011   4.4485907238286089E-011   2.7238890481297263E-011   1.5503909415639581E-011   8.5020988197646257E-012   4.8108647418891337E-012   3.0831113528030285E-012   2.3627033524004244E-012   2.0944829634830600E-012   2.0051576149971211E-012   1.9785133262746729E-012   1.9713877361314620E-012   1.9696778014158788E-012
   1.9722745103083916E-012   1.9837558120882850E-012   2.0316004631370767E-012   2.2105027105223839E-012   2.8102762448861080E-012   4.6112339504142420E-012   9.4484015546144821E-012   2.1049351123460679E-011   4.5834083218360802E-011   9.2847541955287525E-011   1.7164189158716622E-010   2.8744651301164512E-010   4.3482110459170330E-010   5.9341525601604659E-010   7.3025026656760226E-010   8.1011732558325205E-010   8.1011736442952780E-010   7.3025026656760226E-010   5.9341539816497455E-010   4.3482110459170330E-010   2.8744663651324285E-010   1.7164189158716622E-010   9.2847598744020052E-011   4.5834083218360802E-011   2.1049366714992365E-011   9.4484015546144821E-012   4.6112366173494684E-012   2.8102762448861080E-012   2.2105030004694848E-012   2.0316004631370767E-012   1.9837558323461947E-012   1.9722745103083916E-012
   1.9876854194389065E-012   2.0571577023559776E-012   2.3466612096630503E-012   3.4291819710820450E-012   7.0583555146655302E-012   1.7955782099100021E-011   4.7225030722525620E-011   1.1742129121669174E-010   2.6739138634441015E-010   5.5186542673602480E-010   1.0286426646167224E-009   1.7293655945543911E-009   2.6211154603202481E-009   3.5807538330385363E-009   4.4087296800496724E-009   4.8919977820523928E-009   4.8919980171075652E-009   4.4087296800496724E-009   3.5807546931683938E-009   2.6211154603202481E-009   1.7293663418510015E-009   1.0286426646167224E-009   5.5186577035933238E-010   2.6739138634441015E-010   1.1742138555959126E-010   4.7225030722525620E-011   1.7955798236475569E-011   7.0583555146655302E-012   3.4291837255248326E-012   2.3466612096630503E-012   2.0571578249346928E-012   1.9876854194389065E-012
   2.0698952036557513E-012   2.4487214646824237E-012   4.0273586797306443E-012   9.9302493767533362E-012   2.9719814170151418E-011   8.9142524846319502E-011   2.4874516856983459E-010   6.3151921577945966E-010   1.4492929813381016E-009   3.0005049547426157E-009   5.6003293852219142E-009   9.4213100183301454E-009   1.4283943765696306E-008   1.9516767582765127E-008   2.4031647203433954E-008   2.6666865746254615E-008   2.6666867027989840E-008   2.4031647203433954E-008   1.9516772272977744E-008   1.4283943765696306E-008   9.4213140932729699E-009   5.6003293852219142E-009   3.0005068284903575E-009   1.4492929813381021E-009   6.3151973022301280E-010   2.4874516856983510E-010   8.9142612842012643E-011   2.9719814170151619E-011   9.9302589435759287E-012   4.0273586797306580E-012   2.4487221330934006E-012   2.0698952036557513E-012
