   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012
   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012
   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012
   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012
   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012
   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012
   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012
   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012
   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015287E-012   6.6246283145015295E-012   6.6246283145015295E-012   6.6246283145015295E-012   6.6246283145015287E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012
   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015279E-012   6.6246283145015295E-012   6.6246283145015425E-012   6.6246283145016176E-012   6.6246283145018826E-012   6.6246283145024504E-012   6.6246283145031128E-012   6.6246283145033237E-012   6.6246283145028697E-012   6.6246283145021887E-012   6.6246283145017428E-012   6.6246283145015740E-012   6.6246283145015344E-012   6.6246283145015287E-012
