-1.063e-05 -1.0706e-05 -1.0581e-05 -1.0888e-05 -1.0679e-05 -1.1081e-05 -1.0852e-05 -1.1325e-05 -1.1085e-05 -1.1689e-05 -1.1429e-05 -1.2135e-05 -1.185e-05 -1.2593e-05 -1.2424e-05 -1.3104e-05 -1.3001e-05 -1.3678e-05 -1.3692e-05 -1.4318e-05 -1.4354e-05 -1.5049e-05 -1.4972e-05 -1.5751e-05 -1.5614e-05 -1.6342e-05 -1.6124e-05 -1.6667e-05 -1.6378e-05 -1.6645e-05 -1.6178e-05 -1.6055e-05 -1.5302e-05 -1.4674e-05 -1.3444e-05 -1.2425e-05 -1.0795e-05 -9.3447e-06 -7.8769e-06 -6.4884e-06 -5.1849e-06 -4.1865e-06 -3.3731e-06 -2.7894e-06 -2.318e-06 -2.2138e-06 -2.0071e-06 -1.952e-06 -1.9664e-06 -1.9649e-06
-1.0592e-05 -1.07e-05 -1.0746e-05 -1.068e-05 -1.0891e-05 -1.0821e-05 -1.1168e-05 -1.1133e-05 -1.1486e-05 -1.1472e-05 -1.174e-05 -1.1859e-05 -1.2142e-05 -1.2387e-05 -1.2513e-05 -1.2946e-05 -1.3205e-05 -1.3577e-05 -1.3752e-05 -1.4305e-05 -1.4438e-05 -1.4985e-05 -1.5197e-05 -1.5706e-05 -1.5758e-05 -1.6315e-05 -1.6253e-05 -1.6811e-05 -1.6463e-05 -1.6874e-05 -1.6129e-05 -1.6342e-05 -1.4989e-05 -1.4927e-05 -1.323e-05 -1.2479e-05 -1.0639e-05 -9.7594e-06 -7.2638e-06 -6.3642e-06 -4.6092e-06 -4.161e-06 -2.7133e-06 -2.8929e-06 -2.0141e-06 -2.1665e-06 -1.6755e-06 -2.2105e-06 -1.7442e-06 -1.9664e-06
-1.0795e-05 -1.0636e-05 -1.0738e-05 -1.086e-05 -1.0933e-05 -1.0997e-05 -1.1074e-05 -1.1113e-05 -1.1319e-05 -1.1436e-05 -1.1782e-05 -1.1924e-05 -1.2165e-05 -1.2429e-05 -1.2814e-05 -1.3021e-05 -1.3199e-05 -1.3585e-05 -1.4077e-05 -1.4074e-05 -1.4878e-05 -1.4763e-05 -1.5536e-05 -1.5482e-05 -1.6245e-05 -1.6271e-05 -1.6755e-05 -1.6768e-05 -1.7064e-05 -1.7035e-05 -1.6999e-05 -1.6751e-05 -1.6353e-05 -1.5596e-05 -1.4371e-05 -1.3053e-05 -1.0804e-05 -8.9208e-06 -7.3389e-06 -6.0711e-06 -4.1625e-06 -3.6444e-06 -2.8656e-06 -2.0671e-06 -1.9979e-06 -1.752e-06 -2.1608e-06 -1.5141e-06 -2.2105e-06 -1.952e-06
-1.0609e-05 -1.0904e-05 -1.0798e-05 -1.0821e-05 -1.0841e-05 -1.1017e-05 -1.1189e-05 -1.1385e-05 -1.1542e-05 -1.1662e-05 -1.1824e-05 -1.1952e-05 -1.2329e-05 -1.2419e-05 -1.2604e-05 -1.2979e-05 -1.3424e-05 -1.3734e-05 -1.3741e-05 -1.4715e-05 -1.4329e-05 -1.5468e-05 -1.5189e-05 -1.6208e-05 -1.6001e-05 -1.6791e-05 -1.673e-05 -1.7421e-05 -1.7214e-05 -1.7628e-05 -1.7277e-05 -1.7296e-05 -1.629e-05 -1.6377e-05 -1.3885e-05 -1.5226e-05 -1.1345e-05 -6.4184e-06 3.0658e-06 -3.2381e-06 -2.4748e-06 -3.4635e-06 -1.0715e-06 -1.9763e-06 -9.9332e-07 -1.5784e-06 -1.2538e-06 -2.1608e-06 -1.6755e-06 -2.0071e-06
-1.0981e-05 -1.0767e-05 -1.0779e-05 -1.1157e-05 -1.0999e-05 -1.1306e-05 -1.1017e-05 -1.1417e-05 -1.1263e-05 -1.1805e-05 -1.1671e-05 -1.2336e-05 -1.2009e-05 -1.2857e-05 -1.2804e-05 -1.3469e-05 -1.3006e-05 -1.4117e-05 -1.3944e-05 -1.4637e-05 -1.4751e-05 -1.5496e-05 -1.5461e-05 -1.6298e-05 -1.6235e-05 -1.7245e-05 -1.7029e-05 -1.7961e-05 -1.7824e-05 -1.8426e-05 -1.8341e-05 -1.8346e-05 -1.8614e-05 -1.7243e-05 1.4821e-05 0.00012898 0.00039142 0.00065492 0.00079799 0.0007916 0.0006687 0.00041715 0.00018096 1.8586e-05 -4.3777e-07 -1.7108e-06 -1.5784e-06 -1.752e-06 -2.1665e-06 -2.2138e-06
-1.0756e-05 -1.1094e-05 -1.1074e-05 -1.0873e-05 -1.1081e-05 -1.1058e-05 -1.1562e-05 -1.1393e-05 -1.1901e-05 -1.1611e-05 -1.2256e-05 -1.1928e-05 -1.2772e-05 -1.2401e-05 -1.2965e-05 -1.2927e-05 -1.4043e-05 -1.357e-05 -1.4406e-05 -1.4601e-05 -1.5027e-05 -1.5389e-05 -1.5911e-05 -1.6382e-05 -1.6904e-05 -1.7255e-05 -1.7832e-05 -1.8159e-05 -1.8627e-05 -1.9037e-05 -1.9233e-05 -1.935e-05 -1.8812e-05 1.7448e-05 0.00035729 0.0009621 0.0016432 0.0023105 0.0025268 0.0025862 0.0022513 0.0017993 0.0011158 0.00056149 7.4326e-05 -4.3777e-07 -9.9332e-07 -1.9979e-06 -2.0141e-06 -2.318e-06
-1.1266e-05 -1.0897e-05 -1.1087e-05 -1.1257e-05 -1.1465e-05 -1.1309e-05 -1.1487e-05 -1.1374e-05 -1.1838e-05 -1.177e-05 -1.2194e-05 -1.224e-05 -1.2556e-05 -1.2776e-05 -1.3376e-05 -1.3459e-05 -1.3405e-05 -1.423e-05 -1.4441e-05 -1.4676e-05 -1.5461e-05 -1.5586e-05 -1.6359e-05 -1.6427e-05 -1.7254e-05 -1.7504e-05 -1.843e-05 -1.8729e-05 -1.9675e-05 -1.9776e-05 -2.0905e-05 -2.0499e-05 -2.0621e-05 0.0003265 0.0010207 0.0023875 0.0038956 0.0048276 0.0053014 0.0051881 0.0048339 0.0039041 0.0027645 0.0014231 0.00056149 1.8586e-05 -1.9763e-06 -2.0671e-06 -2.8929e-06 -2.7894e-06
-1.0968e-05 -1.1442e-05 -1.1221e-05 -1.1336e-05 -1.1056e-05 -1.1639e-05 -1.1455e-05 -1.2076e-05 -1.1627e-05 -1.2367e-05 -1.2007e-05 -1.2763e-05 -1.2497e-05 -1.3236e-05 -1.2731e-05 -1.3744e-05 -1.395e-05 -1.4251e-05 -1.4387e-05 -1.5308e-05 -1.5058e-05 -1.6057e-05 -1.6127e-05 -1.7166e-05 -1.7467e-05 -1.8299e-05 -1.8716e-05 -1.9389e-05 -2.0209e-05 -2.0912e-05 -2.1837e-05 -2.2815e-05 6.3819e-05 0.00062792 0.0021888 0.004222 0.0056467 0.0061485 0.006523 0.006213 0.0058637 0.0051738 0.0043917 0.0027645 0.0011158 0.00018096 -1.0715e-06 -2.8656e-06 -2.7133e-06 -3.3731e-06
-1.1604e-05 -1.118e-05 -1.1459e-05 -1.1464e-05 -1.1852e-05 -1.1593e-05 -1.1825e-05 -1.173e-05 -1.2198e-05 -1.2131e-05 -1.2487e-05 -1.2533e-05 -1.2945e-05 -1.3003e-05 -1.3756e-05 -1.3642e-05 -1.3778e-05 -1.4629e-05 -1.4703e-05 -1.5258e-05 -1.5667e-05 -1.645e-05 -1.6527e-05 -1.7468e-05 -1.7511e-05 -1.87e-05 -1.9088e-05 -2.0466e-05 -2.0771e-05 -2.2307e-05 -2.291e-05 -2.4432e-05 0.00022635 0.0011195 0.0031933 0.0056857 0.0071795 0.007473 0.0072663 0.0070079 0.0065564 0.0062891 0.0051738 0.0039041 0.0017993 0.00041715 -3.4635e-06 -3.6444e-06 -4.161e-06 -4.1865e-06
-1.1355e-05 -1.1648e-05 -1.1697e-05 -1.1584e-05 -1.1568e-05 -1.1831e-05 -1.1913e-05 -1.2267e-05 -1.2053e-05 -1.2562e-05 -1.2561e-05 -1.2956e-05 -1.2975e-05 -1.3494e-05 -1.3253e-05 -1.4126e-05 -1.4356e-05 -1.4533e-05 -1.4856e-05 -1.5606e-05 -1.5537e-05 -1.6396e-05 -1.6694e-05 -1.7687e-05 -1.8175e-05 -1.9192e-05 -1.9545e-05 -2.0702e-05 -2.153e-05 -2.3025e-05 -2.4127e-05 -2.6664e-05 0.00039844 0.0016602 0.004151 0.0066822 0.0078571 0.0077741 0.0075376 0.007207 0.0068255 0.0065564 0.0058637 0.0048339 0.0022513 0.0006687 -2.4748e-06 -4.1625e-06 -4.6092e-06 -5.1849e-06
