 # X Y T Z 
           1           1           1   8.4200886095880474E-008
           1           1           2  -3.9096043558124014E-007
           1           1           3   6.0712761863763454E-007
           1           1           4  -3.6994553719264347E-007
           1           1           5   7.4414488589895393E-007
           1           1           6  -2.5982810926997374E-007
           1           1           7   2.7503937190126598E-007
           1           1           8   1.3617452314969357E-007
           1           1           9  -1.7115327387824660E-007
           1           1          10   1.1943371277876429E-007
           1           1          11   1.0781514222691822E-007
           1           1          12  -1.8913805325601702E-007
           1           1          13   1.9229234505159671E-007
           1           1          14   2.6443200834891691E-008
           1           1          15   1.3896391432349698E-007
           1           1          16  -1.6842415153075740E-007
           1           1          17   2.1596785955255118E-007
           1           1          18   2.4147781651393615E-009
           1           1          19  -2.9344230858713944E-008
           1           1          20  -1.3714440674227812E-007
           1           1          21   9.1568845036926240E-008
           1           1          22  -6.7495741849062515E-008
           1           1          23   2.6100663729447673E-007
           1           1          24   2.7836561810378207E-008
           1           1          25  -1.1091724095580759E-007
           1           1          26   8.5506168299583720E-008
           1           1          27   1.0712178190106054E-007
           1           1          28  -5.0561183406253890E-007
           1           1          29   7.4939559662803129E-007
           1           1          30  -5.4273234691302214E-007
           1           1          31   3.7600624747516180E-007
           1           1          32  -2.0221493795911669E-007
           1           1          33   4.0488287280012053E-008
           1           2           1   3.6396478198322678E-009
           1           2           2   3.0183103036161168E-007
           1           2           3  -5.0568222322212158E-008
           1           2           4   6.3252536918833438E-007
           1           2           5  -5.8228226413314506E-007
           1           2           6   7.4933776579061913E-007
           1           2           7  -2.8139081763436590E-007
           1           2           8   9.7998109841436286E-009
           1           2           9   3.2057343298779921E-007
           1           2          10  -7.3955828561315435E-008
           1           2          11  -4.1362075667612467E-008
           1           2          12   2.5664740383387102E-007
           1           2          13  -1.9098049895604586E-007
           1           2          14   1.7113448614785687E-007
           1           2          15  -1.2308216924545553E-007
           1           2          16   1.1875031191093113E-007
           1           2          17   4.2503121414618957E-008
           1           2          18  -3.4694346264248568E-008
           1           2          19   1.0476310906320657E-007
           1           2          20   7.5105083765993751E-008
           1           2          21   4.0337850133078503E-008
           1           2          22   6.7860387831062367E-008
           1           2          23  -2.4287731709447840E-007
           1           2          24   2.9628139232519593E-007
           1           2          25  -2.9518334480029132E-007
           1           2          26   3.5217309862271255E-007
           1           2          27  -3.1339288717892249E-007
           1           2          28   4.9736238643555760E-007
           1           2          29  -6.5885359590393680E-007
           1           2          30   6.5282359752127060E-007
           1           2          31  -6.0524587162793782E-007
           1           2          32   3.9762953211739198E-007
           1           2          33  -7.9480606631902880E-008
           1           3           1   5.0868592643578678E-007
           1           3           2  -2.8119883890499506E-007
           1           3           3   6.4402190781827179E-007
           1           3           4  -7.4134064452366706E-007
           1           3           5   1.1040304682995898E-006
           1           3           6  -8.8944155251259551E-007
           1           3           7   8.6550128421501604E-007
           1           3           8  -4.7156638820163498E-007
           1           3           9   4.4951386455801095E-007
           1           3          10  -3.9246579596394256E-007
           1           3          11   4.5356399302671825E-007
           1           3          12  -4.4874063680780840E-007
           1           3          13   5.2958848346017238E-007
           1           3          14  -4.5280827467559144E-007
           1           3          15   5.0425304436238410E-007
           1           3          16  -2.8977750650390138E-007
           1           3          17   1.4213564928688976E-007
           1           3          18  -2.1487273096997743E-008
           1           3          19  -7.4910006965356842E-008
           1           3          20   1.8073863937515542E-007
           1           3          21  -4.5663312689228509E-008
           1           3          22   6.9549232968352567E-008
           1           3          23   1.2832446735962423E-007
           1           3          24  -1.6694810089505390E-007
           1           3          25   2.6889328518549796E-007
           1           3          26  -6.1564045609327758E-007
           1           3          27   8.6240890766446993E-007
           1           3          28  -8.6326153572129501E-007
           1           3          29   1.0095343509687985E-006
           1           3          30  -1.0163362086661361E-006
           1           3          31   8.9443838497883167E-007
           1           3          32  -7.1988319770298516E-007
           1           3          33   1.4402132471220042E-007
           1           4           1   2.5465871922361596E-006
           1           4           2   2.7747711557500483E-006
           1           4           3   2.0888423366449468E-007
           1           4           4   2.0980249505045252E-007
           1           4           5  -3.0840657575093702E-007
           1           4           6   5.4120773634693020E-007
           1           4           7  -1.6986702979098043E-007
           1           4           8   3.2165594414612588E-007
           1           4           9  -1.0510457510209237E-007
           1           4          10   2.4436129395606473E-008
           1           4          11   3.9042793314647333E-007
           1           4          12  -4.7537601785335924E-007
           1           4          13   4.4675242796286271E-007
           1           4          14  -2.9921319619789622E-007
           1           4          15   4.2942787148447300E-007
           1           4          16  -6.8054326759525296E-007
           1           4          17   1.2892331810232153E-006
           1           4          18  -1.2809877981339126E-006
           1           4          19   9.4470654070812827E-007
           1           4          20  -8.7071828813869639E-007
           1           4          21   6.8503459558652217E-007
           1           4          22  -6.3101682207806881E-007
           1           4          23   7.4817498740564968E-007
           1           4          24  -2.8486251137511540E-007
           1           4          25  -1.6138188087017447E-007
           1           4          26   3.3290313156775988E-007
           1           4          27  -5.2148622296170501E-007
           1           4          28   7.7897116234365204E-007
           1           4          29  -8.1750673777699305E-007
           1           4          30   7.9997426729882126E-007
           1           4          31  -5.4549367288518239E-007
           1           4          32   4.6320459122881859E-007
           1           4          33  -9.2595503463658293E-008
           1           5           1   8.1364558793995883E-006
           1           5           2   1.6560753090384411E-006
           1           5           3   2.7779622584989227E-006
           1           5           4   1.1194518580224509E-006
