 # X Y T Z 
   0.00000000       0.00000000      -2.7520203330815354E-008
   3.33333351E-02   0.00000000      -2.7651581917644344E-008
   6.66666701E-02   0.00000000      -2.7714323963578050E-008
  0.100000001       0.00000000      -2.7294793140736004E-008
  0.133333340       0.00000000      -2.5841488659420625E-008
  0.166666672       0.00000000      -2.3072035445570807E-008
  0.200000003       0.00000000      -1.9797073856110681E-008
  0.233333334       0.00000000      -1.7778057373029482E-008
  0.266666681       0.00000000      -1.6236080091274960E-008
  0.300000012       0.00000000      -1.6070936111186804E-008
  0.333333343       0.00000000      -1.6855440007059949E-008
  0.366666675       0.00000000      -1.7846450030018640E-008
  0.400000006       0.00000000      -1.8693356681814474E-008
  0.433333337       0.00000000      -1.9118519597213605E-008
  0.466666669       0.00000000      -1.9024032443001708E-008
  0.500000000       0.00000000      -1.8932622119246893E-008
  0.533333361       0.00000000      -1.8767631527420031E-008
  0.566666663       0.00000000      -1.9339585651239471E-008
  0.600000024       0.00000000      -2.0961660212388995E-008
  0.633333325       0.00000000      -2.2091541698830014E-008
  0.666666687       0.00000000      -2.2687854629721560E-008
  0.699999988       0.00000000      -2.2924620225349066E-008
  0.733333349       0.00000000      -2.1592326080550547E-008
  0.766666651       0.00000000      -1.7872961968930234E-008
  0.800000012       0.00000000      -1.4720767585810202E-008
  0.833333313       0.00000000      -1.2789919941712247E-008
  0.866666675       0.00000000      -1.1591685465661694E-008
  0.899999976       0.00000000      -1.0738075466570213E-008
  0.933333337       0.00000000      -1.0084255768968986E-008
  0.966666639       0.00000000      -9.6194408371989837E-009
   1.00000000       0.00000000      -9.3746046769555696E-009
   0.00000000       3.33333351E-02  -2.6776551275515745E-008
   3.33333351E-02   3.33333351E-02  -2.7106070578635649E-008
   6.66666701E-02   3.33333351E-02  -2.7605355900489625E-008
  0.100000001       3.33333351E-02  -2.7858809800501358E-008
  0.133333340       3.33333351E-02  -2.7115897335882114E-008
  0.166666672       3.33333351E-02  -2.4838915197887210E-008
  0.200000003       3.33333351E-02  -2.2910903415976694E-008
  0.233333334       3.33333351E-02  -2.5482594664168884E-008
  0.266666681       3.33333351E-02  -2.5643074473948382E-008
  0.300000012       3.33333351E-02  -2.6298951538304867E-008
  0.333333343       3.33333351E-02  -2.7067462959038703E-008
  0.366666675       3.33333351E-02  -2.7045390208401895E-008
  0.400000006       3.33333351E-02  -2.5564150211315230E-008
  0.433333337       3.33333351E-02  -2.3782788207121069E-008
  0.466666669       3.33333351E-02  -2.0597299293023327E-008
  0.500000000       3.33333351E-02  -1.9614917237220468E-008
  0.533333361       3.33333351E-02  -1.8489058079907209E-008
  0.566666663       3.33333351E-02  -1.9251963723188568E-008
  0.600000024       3.33333351E-02  -2.6311252885095025E-008
  0.633333325       3.33333351E-02  -2.8826302679715518E-008
  0.666666687       3.33333351E-02  -2.9108519874207830E-008
  0.699999988       3.33333351E-02  -2.9603060260172294E-008
  0.733333349       3.33333351E-02  -2.7225409007531481E-008
  0.766666651       3.33333351E-02  -1.7142637591784429E-008
  0.800000012       3.33333351E-02  -1.2618312226261169E-008
  0.833333313       3.33333351E-02  -1.0961077049048001E-008
  0.866666675       3.33333351E-02  -1.0326014467315972E-008
  0.899999976       3.33333351E-02  -9.8385611146771523E-009
  0.933333337       3.33333351E-02  -9.3535750293142345E-009
  0.966666639       3.33333351E-02  -8.9498438005271297E-009
   1.00000000       3.33333351E-02  -8.7215443467496961E-009
   0.00000000       6.66666701E-02  -2.4983261736732237E-008
   3.33333351E-02   6.66666701E-02  -2.5677187922125769E-008
   6.66666701E-02   6.66666701E-02  -2.7081331808141706E-008
  0.100000001       6.66666701E-02  -2.8964667973981062E-008
  0.133333340       6.66666701E-02  -3.0288254004038132E-008
  0.166666672       6.66666701E-02  -3.0277252990786735E-008
  0.200000003       6.66666701E-02  -3.8214700741725019E-008
  0.233333334       6.66666701E-02  -6.1153448375952241E-008
  0.266666681       6.66666701E-02  -6.7950648323486691E-008
  0.300000012       6.66666701E-02  -7.1215935182962660E-008
  0.333333343       6.66666701E-02  -7.0503681217086618E-008
  0.366666675       6.66666701E-02  -6.6095196717325978E-008
  0.400000006       6.66666701E-02  -5.3969807341388253E-008
  0.433333337       6.66666701E-02  -4.3938306687365918E-008
  0.466666669       6.66666701E-02  -2.2789779073324572E-008
  0.500000000       6.66666701E-02  -2.1010098949026182E-008
  0.533333361       6.66666701E-02  -1.5872112250924809E-008
