   5.2136417259852752E-005   1.4423518964514913E-004   4.4077670120072930E-004   1.2249289600219304E-003   3.0491291147608569E-003   6.8956675301586915E-003   1.4103442938744949E-002   2.6080358278047201E-002   4.3604737412780058E-002   6.5915140255844690E-002   9.0088201091102535E-002  0.11132228860266505       0.12437342632201699       0.12563322136778959       0.11473941639731100        9.4744123246041603E-002   7.0733132997156820E-002   4.7744742564520902E-002   2.9137917252761981E-002   1.6077685141838927E-002   8.0207744206334374E-003   3.6177191553719212E-003   1.4753901069133005E-003   5.4491329184025558E-004   1.8221633066122070E-004   5.5425286403422997E-005   1.5412508999016991E-005   4.1891639216631425E-006   1.2212214402335409E-006   5.7426419041922928E-007   3.8871013362033744E-007   3.5819297979639357E-007   3.2380567980773155E-007   3.1217991291185832E-007   3.0798403419474553E-007   2.8008787215134395E-007   2.7872341545382781E-007   2.6416587540629448E-007   2.5064014485892568E-007   2.4396704365673974E-007   2.2576635249441701E-007   2.2350619283949006E-007   2.0013605278072413E-007   2.0367213504342816E-007   1.7534922209736496E-007   1.7662977052109136E-007   1.5826874360813212E-007   1.4825073568620443E-007   1.3174441289342373E-007   1.2562739079251174E-007   1.1271480019827186E-007   1.0144826986151769E-007   8.8919941730336532E-008   7.7792071218962588E-008   6.5690647590144721E-008   5.7055429046042459E-008   4.6393745227418122E-008   3.5283165308211224E-008   2.6758669532750414E-008   1.3484360414023862E-008   1.2178481631357785E-008   4.4937133454717065E-009   7.3593702782305258E-010  -3.5170199267254850E-010   0.0000000000000000     
  -9.0736166097850378E-005   3.2593587002378399E-004   3.6451478381284890E-005   7.2709003474743204E-004   1.7547117096358208E-003   4.3111095458586383E-003   9.3533604196218041E-003   1.8359387252451825E-002   3.2578648757171556E-002   5.2261847592216429E-002   7.5821778991365413E-002   9.9437916783885555E-002  0.11793006749567193       0.12641731615208812       0.12254985710456336       0.10737363671740040        8.5095235796037658E-002   6.0938687349768469E-002   3.9489490878459044E-002   2.3105394823863614E-002   1.2251750521267632E-002   5.8481660722700529E-003   2.5492674706373447E-003   1.0117160494993054E-003   3.5722867381161866E-004   1.0920577075493776E-004   3.2835902877668469E-005   8.0234492222363723E-006   3.6384076068585920E-006   8.4539286507698338E-007   1.3330743300065538E-006   6.1009625066938234E-007   9.5390479862788914E-007   5.8692458085942330E-007   6.2501265958677034E-007   8.0683184075501651E-007   4.0786861700709535E-007   6.8559589421486153E-007   5.1436205370028046E-007   4.8393274428233908E-007   5.8709977294372025E-007   3.2390136886153449E-007   6.6901786360556659E-007   1.1562176389507079E-007   8.2902008327030974E-007  -6.7368694696563964E-008   7.4336846655517759E-007   8.7699707765516740E-008   5.7097259262645404E-007  -2.4891539630949936E-008   5.3480201241095449E-007   9.0477737244115726E-008   4.0354568121662009E-007   1.0453340954634713E-007   3.4925500589416052E-007  -4.4350394117575773E-008   3.9305112958519824E-007   4.2052784203931623E-008   2.4978258067132014E-007  -6.7171141995961716E-008   5.1830622189790521E-007   4.6492839219136471E-007   1.1820633572565610E-006   2.0091700415155622E-009   0.0000000000000000     
   4.9631722935589379E-004  -2.9966664040422170E-004   6.7445508338028165E-004  -2.2033041680835701E-004   1.2603854205522028E-003   2.4862667332515398E-003   6.0156960685605020E-003   1.2471901871912961E-002   2.3499911654158556E-002   4.0012466419263738E-002   6.1592650284817002E-002   8.5761924915171581E-002  0.10792768323397170       0.12283938752118259       0.12634191824498187       0.11753313852665220        9.8794929197165191E-002   7.5146110968900032E-002   5.1620093816739335E-002   3.2113445377999636E-002   1.8014403001478784E-002   9.1800967450640543E-003   4.1942079487943167E-003   1.7857786955101313E-003   6.8305498013849521E-004   2.2487819232562125E-004   6.0967160967195235E-005   1.9952040138355138E-005   3.2611252906872500E-006   3.9102312401585596E-006  -9.2159576197816468E-008   2.1085898172904000E-006   1.9701755676279102E-007   1.4114794214885501E-006   2.4325142185239279E-007   1.0011902157535176E-006   7.0019880062750739E-007   3.7237807567551122E-007   8.9992390908845382E-007   3.3561063465015835E-007   6.8915133967669334E-007   4.6735272432488827E-007   4.6790349967194043E-007   5.8423427473653991E-007   2.4662513230838178E-007   8.7686736122948960E-007  -2.9632322697096604E-007   1.2783749547624922E-006  -3.5500594711638742E-007   8.8401305752750762E-007  -2.7765420733653886E-007   1.0090375044183897E-006  -2.9450016649468150E-007   9.1101510885301830E-007  -2.0668927019163263E-007   5.6709367925157258E-007  -5.5853299299836359E-008   7.4356785387720461E-007  -1.8357153437763347E-007   4.2412095925942999E-007   4.2404330915991465E-007   1.4772741652283648E-006   1.9596748972769780E-006   3.5854661869490149E-007   0.0000000000000000     
  -1.4447854295373408E-004   2.9422430285713460E-004   1.2936374771594123E-004   2.0695196588571709E-004   1.4721117422100347E-004   1.8281249151214478E-003   3.5127075876748444E-003   8.2571414661350723E-003   1.6344616683393563E-002   2.9577604150268361E-002   4.8318931573311151E-002   7.1379617683458754E-002   9.5386729774949622E-002  0.11518566804549808       0.12580938833022295       0.12414751972576496       0.11082804973162252        8.9376483011494201E-002   6.5247702873140412E-002   4.2991847468881073E-002   2.5678293948131800E-002   1.3807844096226962E-002   6.7663639204933162E-003   2.9665440509702686E-003   1.2473543528607924E-003   4.4718644472854546E-004   1.3454173971777411E-004   3.1392530397573247E-005   1.3568611201172291E-005   2.5221642916492751E-007   4.8471020095717961E-006  -1.2609709737887589E-006   3.2799279448584313E-006  -6.3457052656464333E-007   2.1272728590010070E-006  -3.2725711588235935E-007   1.6941667597502374E-006   1.1724921086659540E-007   8.1678749890433359E-007   7.6265216053291620E-007   3.3066650719616083E-007   8.6601954249278514E-007   2.8283403215524040E-007   7.3042392334286241E-007   3.6308308612384619E-007   6.3621279439845200E-007   4.2007950785467482E-007   2.2366738664231777E-007   1.2032336139740483E-006  -6.6990051992017563E-007   1.2831792866906254E-006  -3.9950261901571783E-007   1.2635375982644173E-006  -4.4810325809145304E-007   1.3564280994500864E-006  -8.6760483983415121E-007   1.2521955007926530E-006  -1.4194824059455492E-007   9.3020745064076595E-007  -5.1707176975972288E-007   1.5194592958909191E-006   1.4548308721491426E-006   3.8267642235985828E-006  -3.8273415900082399E-007   0.0000000000000000     
   1.7456747365782963E-004  -2.7444851780151603E-005   3.9642331857036217E-004  -7.6926786184134953E-005   2.2732601778915158E-004   5.8798384353787121E-004   2.5358833357724667E-003   4.9316319564901411E-003   1.1130461155290500E-002   2.1055480121037484E-002   3.6607232184555367E-002   5.7373457114557949E-002   8.1343897570572671E-002  0.10432034223558335       0.12087489637317565       0.12669001955521947       0.11994171411224781       0.10275114261996492        7.9499483086593714E-002   5.5704079866874819E-002   3.5203169925294979E-002   2.0190251128811693E-002   1.0404026852369701E-002   4.9125937756332458E-003   2.0757251747095138E-003   8.6828838034090042E-004   2.7565872072648709E-004   7.7254966985537313E-005   1.4247496282838138E-005   1.1083413671941994E-005  -1.9270485563753371E-006   6.1378170322373876E-006  -2.6121796469139009E-006   4.7502794135302780E-006  -1.9289657942300295E-006   3.2521210835968949E-006  -1.1811429230768519E-006   2.5924603637040352E-006  -7.9407129447393981E-007   1.7603615903438868E-006   3.8486122869882816E-008   8.7987834000911019E-007   5.9755057685617929E-007   4.1433000432608211E-007   8.1756726157265150E-007   2.7694484199719693E-007   8.7066586905602090E-007   5.6100168882764397E-008   1.0838487818473924E-006   1.8022206992492220E-007   7.4534184792167993E-008   1.0521644444737286E-006  -1.4141926701299409E-007   1.2076082558471071E-006  -1.5501093500323872E-007   7.7949341888688951E-007  -2.1576951595479247E-007   1.3124045699553349E-006  -1.4611678499625389E-008   4.6760708164422704E-007   8.5084563598904662E-007   3.0797543734308710E-006   4.1995082699955767E-006   3.2518326114488210E-007   0.0000000000000000     
  -1.8471615107071670E-004   3.4857020489364240E-004  -4.4454752396246189E-005   3.4697117717591728E-004  -2.3025523320817118E-004   5.0632978447143543E-004   1.0866160224559480E-003   3.4763145293420310E-003   6.8453302023042473E-003   1.4727639471716392E-002   2.6669588162700712E-002   4.4553849926722483E-002   6.6985997250972373E-002   9.1155049969659549E-002  0.11218319456593186       0.12471930127289571       0.12543506409261190       0.11393057293058600        9.3665527578225383E-002   6.9527542677563892E-002   4.6760093149241684E-002   2.8339393763786046E-002   1.5611586843109069E-002   7.7078238877971951E-003   3.5218947345329820E-003   1.4401554134793803E-003   5.9862197908203726E-004   1.5122653967797615E-004   4.6217100471914190E-005   3.8337681201868191E-006   1.1148265718263650E-005  -4.0107214786622288E-006   7.7701134908821433E-006  -4.1756096009228758E-006   6.4129615753376065E-006  -3.5867862755714779E-006   4.8504988750093112E-006  -2.4865259679584835E-006   3.7804042890579663E-006  -1.9250816988215875E-006   3.0108774142416160E-006  -1.1574301366405998E-006   2.0420163325142448E-006  -3.5442091491623072E-007   1.2603987219029629E-006   2.6490841445121008E-007   7.2767412196415110E-007   6.0324960590715678E-007   3.6995244215963158E-007   1.1295906543943145E-006  -4.6563482639763067E-007   1.4597643256053934E-006  -2.6001581561776377E-007   1.3563592903503599E-006  -8.6772127287473137E-008   9.4399849220609743E-007   5.6906733557588917E-008   9.5671970316486341E-007   6.7276448950089503E-007   3.5700035334845422E-008   1.5154446236048822E-006   3.4755587562570979E-006   5.7306461243448718E-006  -4.6712068338831334E-008   0.0000000000000000     
   2.3749722352151689E-004  -8.2090200218026872E-005   3.5576231964122768E-004  -9.2180775106611939E-005   2.1399585763345809E-004  -1.1799403778162522E-004   8.2504066921150693E-004   1.7336205944441685E-003   4.7386102406204436E-003   9.3590464053678706E-003   1.9131549299361957E-002   3.3222111005924745E-002   5.3322744181071906E-002   7.6902584561712464E-002  0.10044682848804709       0.11861836081142292       0.12652624467000892       0.12210647958551328       0.10640163248614770        8.3953577332157511E-002   5.9785506131418996E-002   3.8595228699267847E-002   2.2428226927765783E-002   1.1873210502872426E-002   5.6183970295517723E-003   2.5016910392994586E-003   9.9020674627141618E-004   4.0322613540901253E-004   6.4324841359652239E-005   3.4594550950045414E-005  -4.3017555624577370E-006   1.3393773978852477E-005  -6.6822263483488874E-006   9.9722557223559126E-006  -6.1529637221761927E-006   8.3216390145569474E-006  -5.5029621550695250E-006   6.8262980921817712E-006  -4.3024516790432152E-006   5.4432687537538353E-006  -3.3935970876729051E-006   4.5129483450405508E-006  -2.6319081288707046E-006   3.5943889133229247E-006  -1.8099854058876545E-006   2.7687204969526674E-006  -1.0777082802316727E-006   2.0386650188634222E-006  -4.7778918624098030E-007   1.5333045002620748E-006  -1.2799113363527628E-007   1.0320349064513669E-006   4.8444712435447950E-007   6.1209216434066658E-007   8.8509205207293396E-007   2.6059294654549401E-007   1.0383882307992001E-006   1.7797435357911816E-007   1.3557299851050573E-006  -7.7984338152950659E-008   1.7941007050020742E-006   4.2899473409742374E-006   6.8572794788087325E-006  -2.0908333766358401E-008   0.0000000000000000     
   6.4943900941603512E-005   8.6198290850468103E-005   1.6271808445093223E-004   9.3294753948993601E-005  -1.1462663967431806E-005   9.7161439179620703E-005   1.2342787363219334E-004   1.2244216025718967E-003   2.5949195180695103E-003   6.4221600998398617E-003   1.2575586920510872E-002   2.4408494223450372E-002   4.0706427985711315E-002   6.2752895583114546E-002   8.6812904279082240E-002  0.10883829913383702       0.12331853174845046       0.12620286126784941       0.11686946012495750        9.7700672988820528E-002   7.3990346603130211E-002   5.0544067364876676E-002   3.1323347216459865E-002   1.7449514068984720E-002   8.8861326389370957E-003   4.0346920272316305E-003   1.7673871595162648E-003   6.7029807673346436E-004   2.5964544818951255E-004   9.4756740939984144E-006   3.4639277433340751E-005  -1.2459406574766915E-005   1.7798675134229475E-005  -1.0500470062357807E-005   1.3110193057859585E-005  -8.8541965001506714E-006   1.0739430731400934E-005  -7.7709552990323045E-006   9.1042496679823124E-006  -6.5213340873352423E-006   7.6385609439605882E-006  -5.3708020303528971E-006   6.4498204504059193E-006  -4.4348985124237471E-006   5.4669627769658005E-006  -3.5551620531320327E-006   4.6049544516117187E-006  -2.8000291702908275E-006   3.8686579047179372E-006  -2.1479863526581400E-006   3.2129535583874929E-006  -1.5781447146093349E-006   2.7244327474755900E-006  -1.0197057301220936E-006   2.2645671000535185E-006  -5.5909929813603875E-007   1.8946594949714571E-006  -2.3910734353693659E-007   1.7029721683997473E-006  -2.5013351616385485E-008   2.0499126740747084E-006   5.1019387255930586E-006   7.9488257357534933E-006   1.1117250237173549E-007   0.0000000000000000     
   2.3298288535230713E-004  -8.7539364049420563E-005   3.2114021190539918E-004  -8.2829727558250574E-005   1.5821086361510086E-004  -8.5140508287201352E-005   1.5154686713474914E-004   4.2030398623577302E-004   1.7544095237671759E-003   3.7471648547422239E-003   8.6341721918927507E-003   1.6588672599004872E-002   3.0599373562459602E-002   4.9062687442101793E-002   7.2615542673652167E-002   9.6364037983599105E-002  0.11595885709569489       0.12605076571883767       0.12376420408058476       0.10997876036482192        8.8204974284110088E-002   6.4120330028052105E-002   4.2010819764651666E-002   2.4997471038040113E-002   1.3346627799108789E-002   6.5508548060400204E-003   2.8598315421761986E-003   1.2455528466767034E-003   4.3900819402826867E-004   1.5539133306352723E-004  -1.8179211602537087E-005   3.8455608870088439E-005  -2.0376697671691350E-005   2.3547507454617125E-005  -1.5147156954554592E-005   1.7106787146828236E-005  -1.2297574184601233E-005   1.3887469408363319E-005  -1.0586926822915994E-005   1.1805823716441085E-005  -8.9985034227123804E-006   1.0108710055278598E-005  -7.6382175667641452E-006   8.7211889024214711E-006  -6.4960715523911442E-006   7.5910342448444994E-006  -5.4918826166764951E-006   6.6193119747903494E-006  -4.6237969414464705E-006   5.7878125281797061E-006  -3.8792374721377644E-006   5.1043071872696355E-006  -3.2321886093100948E-006   4.5555152445177485E-006  -2.6436382677112815E-006   4.0793711023958226E-006  -2.0972710989891191E-006   3.7165668477539943E-006  -1.6911923934339820E-006   3.5035062225936201E-006  -1.1501818724779056E-006   9.3950518054480834E-006   5.4365569252852435E-006   4.0143124527476520E-006   0.0000000000000000     
  -1.2984265876145749E-004   2.6756109161198263E-004  -4.5906274434402609E-005   2.5241647060737169E-004  -1.5642995199852504E-004   2.0950389147809619E-004  -1.6298332388513432E-004   3.4209532652427799E-004   7.7432955038503662E-004   2.4804643943937298E-003   5.2772027192151787E-003   1.1485075878680633E-002   2.1475114453459905E-002   3.7709838614219074E-002   5.8168423739344291E-002   8.2619053887197896E-002  0.10517979100533006       0.12147503590168417       0.12667616144138488       0.11933213568622132       0.10175789389611965        7.8296015980144351E-002   5.4639480294809542E-002   3.4327582782638547E-002   1.9618279103328289E-002   1.0037789127011082E-002   4.7647219959718393E-003   2.0048589443199118E-003   8.7584552100199056E-004   2.6789574862661343E-004   8.4787315301878749E-005  -2.5485963105388854E-005   4.0210356299959415E-005  -2.6585160531736613E-005   2.8503909801127740E-005  -1.9088321641015431E-005   2.0892516678270883E-005  -1.5684392374252875E-005   1.7039018660107528E-005  -1.3406387652279534E-005   1.4545843645978234E-005  -1.1507995907256389E-005   1.2622651409653885E-005  -9.9423051765812973E-006   1.1078775762901784E-005  -8.6410077315375332E-006   9.8206090260378115E-006  -7.5215515197040056E-006   8.7545007576509735E-006  -6.5601841451144882E-006   7.8598488948057869E-006  -5.7443353003147150E-006   7.1409820623472414E-006  -5.0358081018182980E-006   6.5535683554513279E-006  -4.4210659258274079E-006   6.1278440281729616E-006  -3.8072216823124826E-006   5.9838613897208615E-006  -3.5184961760893137E-006   6.0608225777792116E-006   3.2089058634924417E-006   1.3503612517368480E-005  -2.6837035639168934E-006   0.0000000000000000     
